lastname,firstname,Ccode,Word Count,year,quarter,distrust,task,bace,igb,sc,cc,power,name
Carter,Jimmy,2,119401,1978,3,0.069373942,0.56196191,0.332303255,0.179380785,0.440552995,0.62971968,0.267271157,Jimmy Carter
Carter,Jimmy,2,175641,1978,4,0.080547818,0.582175534,0.337426817,0.167411712,0.443743428,0.634308255,0.260328743,Jimmy Carter
Carter,Jimmy,2,142163,1979,1,0.060898402,0.594604651,0.335451837,0.158424141,0.425909228,0.617482951,0.272858023,Jimmy Carter
Carter,Jimmy,2,144403,1979,2,0.075975359,0.586446741,0.327589545,0.156385752,0.436718068,0.617514711,0.252688172,Jimmy Carter
Carter,Jimmy,2,125708,1979,3,0.065815324,0.554625867,0.341209625,0.167366359,0.440501792,0.598384226,0.280260499,Jimmy Carter
Carter,Jimmy,2,106597,1979,4,0.08,0.544293478,0.324379637,0.164765101,0.440606571,0.613337608,0.276494024,Jimmy Carter
Carter,Jimmy,2,155530,1980,1,0.078014184,0.608311518,0.329711502,0.154044973,0.422887017,0.6182359,0.275418028,Jimmy Carter
Carter,Jimmy,2,194778,1980,2,0.085555793,0.578733644,0.332232592,0.16045066,0.44064963,0.629058936,0.263810093,Jimmy Carter
Carter,Jimmy,2,273861,1980,3,0.066062375,0.576560789,0.338185015,0.155219406,0.440802037,0.611111111,0.26134264,Jimmy Carter
Carter,Jimmy,2,370701,1980,4,0.081750307,0.548867037,0.341289995,0.156571562,0.418080309,0.613268832,0.258632414,Jimmy Carter
Carter,Jimmy,2,45542,1981,1,0.072657744,0.620978405,0.340572557,0.179226069,0.329470199,0.584350721,0.333663366,Jimmy Carter
Cleveland,Grover,2,20192,1885,4,0.292307692,0.690789474,0.176470588,0.12195122,0.345238095,0.601832994,0.268656716,Grover Cleveland
Cleveland,Grover,2,15645,1886,4,0.217777778,0.706365503,0.174757282,0.120300752,0.372093023,0.594850949,0.321100917,Grover Cleveland
Cleveland,Grover,2,5437,1887,4,0.351351351,0.761904762,0.242424242,0.108108108,0.3,0.542944785,0.121212121,Grover Cleveland
Cleveland,Grover,2,13664,1888,4,0.277777778,0.685851319,0.208791209,0.098360656,0.26984127,0.574861368,0.244680851,Grover Cleveland
Cleveland,Grover,2,13155,1893,4,0.285087719,0.74015748,0.310810811,0.126213592,0.265306122,0.532258065,0.333333333,Grover Cleveland
Cleveland,Grover,2,16956,1894,4,0.205574913,0.751515152,0.145631068,0.075,0.259259259,0.617378049,0.245098039,Grover Cleveland
Cleveland,Grover,2,15128,1895,4,0.349137931,0.746411483,0.19047619,0.119341564,0.288135593,0.646983312,0.263513514,Grover Cleveland
Cleveland,Grover,2,16379,1896,4,0.260162602,0.698630137,0.255102041,0.082278481,0.458333333,0.606866002,0.252525253,Grover Cleveland
Clinton,William,2,116952,1993,1,0.097109304,0.628182616,0.397431386,0.105807744,0.473713185,0.649292069,0.27775762,William Clinton
Clinton,William,2,163571,1993,2,0.105716748,0.647396004,0.367997025,0.099211742,0.517076754,0.642031081,0.276976565,William Clinton
Clinton,William,2,228746,1993,3,0.103667137,0.61219571,0.37324449,0.093193158,0.514912281,0.646152863,0.283315622,William Clinton
Clinton,William,2,155877,1993,4,0.121047877,0.600848896,0.352314206,0.10964591,0.515487283,0.634122481,0.26516412,William Clinton
Clinton,William,2,177287,1994,1,0.102490421,0.572598018,0.361493836,0.11571558,0.483364486,0.605771582,0.265270287,William Clinton
Clinton,William,2,152545,1994,2,0.129411765,0.615012107,0.364732586,0.094114663,0.534706155,0.642214008,0.271274234,William Clinton
Clinton,William,2,103814,1994,3,0.081238616,0.588764591,0.338189386,0.128196268,0.54134548,0.604367373,0.262039046,William Clinton
Clinton,William,2,175324,1994,4,0.092444444,0.559377317,0.374382315,0.124473042,0.498105263,0.60212953,0.292555332,William Clinton
Clinton,William,2,134781,1995,1,0.088040391,0.563912952,0.384724858,0.10460251,0.471806387,0.599408721,0.280523732,William Clinton
Clinton,William,2,173761,1995,2,0.113180854,0.565778983,0.377956719,0.113741224,0.492209787,0.604702833,0.281112549,William Clinton
Clinton,William,2,8442,1995,3,0.107981221,0.604790419,0.317679558,0.089285714,0.546296296,0.642166344,0.24137931,William Clinton
Clinton,William,2,23353,1995,4,0.078402367,0.565259117,0.411818182,0.106100796,0.527508091,0.596041056,0.293896714,William Clinton
Clinton,William,2,161171,1996,1,0.115460434,0.54005984,0.397650057,0.105445316,0.456500956,0.585010409,0.263563636,William Clinton
Clinton,William,2,186443,1996,2,0.112554113,0.503219485,0.380153649,0.134287395,0.448307621,0.575770964,0.276975584,William Clinton
Clinton,William,2,170931,1996,3,0.132512879,0.535645161,0.422262774,0.110559481,0.416936005,0.578136312,0.27478611,William Clinton
Clinton,William,2,144356,1996,4,0.107261223,0.558257713,0.402895426,0.107973856,0.456303365,0.591172382,0.284712259,William Clinton
Clinton,William,2,154525,1997,1,0.099886814,0.565582019,0.368344486,0.127126437,0.459745254,0.58449406,0.271854851,William Clinton
Clinton,William,2,203787,1997,2,0.101177003,0.577182919,0.363802954,0.127849514,0.468299427,0.590600227,0.286719535,William Clinton
Clinton,William,2,143163,1997,3,0.084079284,0.52977372,0.36750914,0.108633094,0.472385758,0.579427529,0.25862069,William Clinton
Clinton,William,2,309302,1997,4,0.102592652,0.565233137,0.383395943,0.108857707,0.459754245,0.60449268,0.284226075,William Clinton
Clinton,William,2,278137,1998,1,0.116552901,0.540562089,0.396707891,0.120967742,0.423281302,0.578031603,0.286139955,William Clinton
Clinton,William,2,338434,1998,2,0.098451327,0.532373502,0.368552169,0.126153512,0.468710252,0.591380502,0.279166667,William Clinton
Clinton,William,2,341239,1998,3,0.109669981,0.514812321,0.403019083,0.113784877,0.430846282,0.589399866,0.276642984,William Clinton
Clinton,William,2,272318,1998,4,0.100929398,0.50640128,0.3940969,0.126590848,0.441554219,0.57733547,0.281175002,William Clinton
Clinton,William,2,298201,1999,1,0.123905501,0.520698577,0.408811318,0.120925576,0.429286608,0.593566449,0.276106336,William Clinton
Clinton,William,2,339039,1999,2,0.136886735,0.513316561,0.38000566,0.107940699,0.468372516,0.597476129,0.283270239,William Clinton
Clinton,William,2,327560,1999,3,0.12455844,0.514383315,0.416129494,0.097695553,0.442247659,0.600451351,0.279055915,William Clinton
Clinton,William,2,425370,1999,4,0.11720418,0.51582482,0.390647832,0.108128262,0.45162513,0.606757645,0.286418215,William Clinton
Clinton,William,2,385014,2000,1,0.140032949,0.536317429,0.380455185,0.103647825,0.463446354,0.600514288,0.268035584,William Clinton
Clinton,William,2,471606,2000,2,0.125874126,0.534978598,0.384555873,0.099195481,0.459880058,0.610252928,0.2715109,William Clinton
Clinton,William,2,425869,2000,3,0.124360762,0.526656484,0.384718874,0.110816597,0.446977547,0.614281617,0.272489995,William Clinton
Clinton,William,2,435817,2000,4,0.120759983,0.537457237,0.370724654,0.106451613,0.465025677,0.616000582,0.27115218,William Clinton
Clinton,William,2,87715,2001,1,0.113585746,0.499652536,0.373509262,0.100744133,0.391319091,0.60895906,0.238220584,William Clinton
Coolidge,Calvin,2,6772,1923,4,0.188235294,0.645756458,0.273584906,0.118644068,0.5,0.497368421,0.212962963,Calvin Coolidge
Coolidge,Calvin,2,8138,1924,2,0.168421053,0.636986301,0.311377246,0.115606936,0.355932203,0.549295775,0.242424242,Calvin Coolidge
Coolidge,Calvin,2,22367,1924,3,0.257978723,0.6133829,0.288265306,0.197674419,0.381944444,0.553967119,0.264781491,Calvin Coolidge
Coolidge,Calvin,2,18492,1924,4,0.204545455,0.650224215,0.2875,0.176470588,0.481481481,0.525629887,0.251612903,Calvin Coolidge
Coolidge,Calvin,2,6536,1925,1,0.35,0.555555556,0.331034483,0.163841808,0.366666667,0.542056075,0.360544218,Calvin Coolidge
Coolidge,Calvin,2,10279,1925,2,0.158940397,0.661490683,0.308724832,0.120418848,0.333333333,0.591596639,0.294117647,Calvin Coolidge
Coolidge,Calvin,2,6345,1925,3,0.196581197,0.654054054,0.210526316,0.216216216,0.538461538,0.595,0.162162162,Calvin Coolidge
Coolidge,Calvin,2,34181,1925,4,0.185585586,0.68903437,0.310869565,0.165876777,0.383928571,0.589326097,0.273504274,Calvin Coolidge
Coolidge,Calvin,2,6578,1926,1,0.159574468,0.673469388,0.214285714,0.106666667,0.625,0.593137255,0.24137931,Calvin Coolidge
Coolidge,Calvin,2,25219,1926,2,0.191326531,0.655388471,0.283987915,0.154661017,0.486486486,0.588944011,0.252252252,Calvin Coolidge
Coolidge,Calvin,2,4446,1926,3,0.210526316,0.675213675,0.355555556,0.225806452,0.5,0.522556391,0.288888889,Calvin Coolidge
Coolidge,Calvin,2,24967,1926,4,0.179331307,0.683461117,0.277389277,0.167857143,0.481481481,0.594558726,0.295081967,Calvin Coolidge
Coolidge,Calvin,2,8308,1927,1,0.082758621,0.64453125,0.28125,0.116564417,0.1,0.560570071,0.219512195,Calvin Coolidge
Coolidge,Calvin,2,20640,1927,2,0.149659864,0.629009763,0.317948718,0.143835616,0.4,0.543156059,0.301790281,Calvin Coolidge
Coolidge,Calvin,2,22927,1927,4,0.178117048,0.676151762,0.294117647,0.159159159,0.258064516,0.572407883,0.27804878,Calvin Coolidge
Coolidge,Calvin,2,9767,1928,1,0.206349206,0.651234568,0.304347826,0.156398104,0.576923077,0.566225166,0.241134752,Calvin Coolidge
Coolidge,Calvin,2,16920,1928,2,0.165354331,0.62970297,0.277456647,0.151851852,0.32,0.555791711,0.25433526,Calvin Coolidge
Coolidge,Calvin,2,25007,1928,4,0.138888889,0.715506716,0.30259366,0.154738878,0.322033898,0.603232917,0.288571429,Calvin Coolidge
Coolidge,Calvin,2,6458,1929,1,0.140740741,0.668316832,0.255813953,0.173333333,0.421052632,0.550561798,0.280898876,Calvin Coolidge
Eisenhower,Dwight,2,31643,1953,1,0.19009901,0.573287077,0.324525186,0.15177305,0.502247191,0.509590235,0.239185751,Dwight Eisenhower
Eisenhower,Dwight,2,58318,1953,2,0.211995863,0.514205869,0.359840071,0.143187067,0.462305296,0.513735619,0.242683476,Dwight Eisenhower
Eisenhower,Dwight,2,22477,1953,3,0.159144893,0.559343434,0.327008929,0.149105368,0.496941896,0.528615385,0.232611174,Dwight Eisenhower
Eisenhower,Dwight,2,59476,1953,4,0.19408867,0.514520813,0.333178654,0.134957826,0.435797665,0.511622276,0.224893918,Dwight Eisenhower
Eisenhower,Dwight,2,45728,1954,1,0.199485199,0.59352518,0.337559429,0.130952381,0.474300586,0.521097046,0.224785408,Dwight Eisenhower
Eisenhower,Dwight,2,62172,1954,2,0.210961737,0.53668297,0.336916081,0.168387609,0.444324324,0.528143196,0.248530647,Dwight Eisenhower
Eisenhower,Dwight,2,51713,1954,3,0.179640719,0.545247581,0.320248923,0.157272727,0.463070006,0.521971831,0.237579931,Dwight Eisenhower
Eisenhower,Dwight,2,71431,1954,4,0.179399142,0.523533951,0.335990888,0.186611374,0.422935297,0.501054407,0.264092664,Dwight Eisenhower
