lastname,firstname,Ccode,Word Count,year,quarter,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
Clinton,William,2,203787,1997,2,0.618684461,0.245312997,0.312109676,0.381315539,0.464251668,0.624880839,0.044327931,0.14013346,0.075309819,0.023355577,0.091992374,0.574325655,0.283192229,0.18913544,0.292322698,0.944711418,William Clinton
Clinton,William,2,143163,1997,3,0.67920511,0.289330494,0.33966305,0.32079489,0.454222853,0.643009226,0.042583392,0.154009936,0.071682044,0.015613911,0.07310149,0.581517001,0.302625206,0.185907464,0.290515464,0.945991007,William Clinton
Clinton,William,2,309302,1997,4,0.581909548,0.231490787,0.281669049,0.418090452,0.53400335,0.596984925,0.03718593,0.15678392,0.081072027,0.017755444,0.110217755,0.488172638,0.233181168,0.161564012,0.292245937,0.952783574,William Clinton
Clinton,William,2,278137,1998,1,0.654692932,0.289172139,0.284522673,0.345307068,0.513711858,0.598686752,0.057937428,0.170722287,0.07222866,0.014291232,0.086133642,0.524107702,0.268159048,0.159498869,0.288403698,0.953999936,William Clinton
Clinton,William,2,338434,1998,2,0.649484536,0.272310736,0.329922614,0.350515464,0.44611059,0.636676039,0.040612309,0.147453921,0.082786629,0.016869728,0.075601375,0.517687334,0.268120536,0.166407823,0.288690476,0.951959646,William Clinton
Clinton,William,2,341239,1998,3,0.642972017,0.264608127,0.335767117,0.357027983,0.465101319,0.639755548,0.032807977,0.148922483,0.082341589,0.012544226,0.083628176,0.482142857,0.239605544,0.160064639,0.292942618,0.953110246,William Clinton
Clinton,William,2,272318,1998,4,0.667331472,0.265390241,0.355180206,0.332668528,0.437973674,0.656162744,0.044276027,0.133226964,0.07020343,0.010370961,0.085759872,0.487580912,0.247026946,0.149661715,0.273989071,0.958994326,William Clinton
Clinton,William,2,298201,1999,1,0.604249668,0.253209385,0.281786532,0.395750332,0.492695883,0.598605578,0.051128818,0.152390438,0.091301461,0.012616202,0.093957503,0.519942197,0.272976879,0.16123803,0.303262183,0.951102603,William Clinton
Clinton,William,2,339039,1999,2,0.566477631,0.224532661,0.27973099,0.433522369,0.496534342,0.597353497,0.040957782,0.144927536,0.096408318,0.017013233,0.103339635,0.395822974,0.171183491,0.131670603,0.282938135,0.962745365,William Clinton
Clinton,William,2,327560,1999,3,0.584407004,0.243034908,0.270390208,0.415592996,0.50016518,0.589692765,0.048893294,0.153617443,0.092831186,0.018500165,0.096465147,0.510018702,0.263647698,0.159184311,0.28792923,0.954166184,William Clinton
Clinton,William,2,425370,1999,4,0.570264263,0.229274718,0.275309809,0.429735737,0.519140529,0.591998024,0.041491726,0.151642381,0.095579155,0.01136083,0.107927883,0.485636969,0.237059395,0.160953109,0.296477997,0.952280945,William Clinton
Clinton,William,2,385014,2000,1,0.557497951,0.226531913,0.264570163,0.442502049,0.520622781,0.583173996,0.04179186,0.153783119,0.100518984,0.014203769,0.106528271,0.444241761,0.220681827,0.139230435,0.308061259,0.957108497,William Clinton
Clinton,William,2,471606,2000,2,0.623608018,0.244320713,0.326969886,0.376391982,0.440089087,0.63674833,0.043207127,0.131848552,0.078841871,0.021158129,0.088195991,0.47272378,0.224676655,0.155096191,0.301301839,0.953269232,William Clinton
Clinton,William,2,425869,2000,3,0.560883621,0.217672414,0.268109545,0.439116379,0.503232759,0.588900862,0.051185345,0.140355603,0.091056034,0.017241379,0.111260776,0.431059507,0.195229057,0.14543742,0.292998658,0.957387031,William Clinton
Clinton,William,2,435817,2000,4,0.610775151,0.246747297,0.289449495,0.389224849,0.534359538,0.603353491,0.04095657,0.161077515,0.067069819,0.021440352,0.106102254,0.474920177,0.221238027,0.157814478,0.272570615,0.956984411,William Clinton
Clinton,William,2,87715,2001,1,0.73871734,0.313539192,0.395572131,0.26128266,0.448931116,0.680522565,0.03087886,0.157957245,0.052256532,0.011876485,0.066508314,0.510251904,0.254442492,0.171010715,0.330325618,0.94351078,William Clinton
Coolidge,Calvin,2,6772,1923,4,0.756097561,0.382113821,0.294705532,0.243902439,0.634146341,0.585365854,0.048780488,0.243902439,0.048780488,0,0.073170732,0.525252525,0.296296296,0.146985002,0.171548117,0.974785,Calvin Coolidge
Coolidge,Calvin,2,8138,1924,2,0.761904762,0.380952381,0.323809524,0.238095238,0.476190476,0.619047619,0.047619048,0.214285714,0.047619048,0.047619048,0.023809524,0.397959184,0.210884354,0.14516868,0.176470588,0.974381998,Calvin Coolidge
Coolidge,Calvin,2,22367,1924,3,0.669724771,0.418960245,0.180877031,0.330275229,0.71559633,0.449541284,0.073394495,0.311926606,0.100917431,0.018348624,0.04587156,0.403076923,0.229230769,0.122054438,0.143610013,0.982471761,Calvin Coolidge
Coolidge,Calvin,2,18492,1924,4,0.838709677,0.446236559,0.356295525,0.161290323,0.677419355,0.612903226,0.016129032,0.290322581,0.032258065,0,0.048387097,0.41356674,0.215171408,0.140236247,0.119460501,0.983247308,Calvin Coolidge
Coolidge,Calvin,2,6536,1925,1,0.542857143,0.295238095,0.200653061,0.457142857,0.971428571,0.428571429,0,0.342857143,0.057142857,0,0.171428571,0.380434783,0.239130435,0.113681474,0.159817352,0.981831728,Calvin Coolidge
Coolidge,Calvin,2,10279,1925,2,0.666666667,0.305555556,0.342592593,0.333333333,0.444444444,0.638888889,0.027777778,0.166666667,0.111111111,0,0.055555556,0.389830508,0.237288136,0.112582591,0.132352941,0.985099363,Calvin Coolidge
Coolidge,Calvin,2,6345,1925,3,0.666666667,0.388888889,0.133333333,0.333333333,1,0.333333333,0.166666667,0.333333333,0,0,0.166666667,0.14893617,0.078014184,0.083627584,0.040816327,0.996586629,Calvin Coolidge
Coolidge,Calvin,2,34181,1925,4,0.559055118,0.212598425,0.251832104,0.440944882,0.881889764,0.527559055,0.015748031,0.236220472,0.015748031,0,0.204724409,0.419279907,0.233836624,0.130753884,0.12854251,0.983192568,Calvin Coolidge
Coolidge,Calvin,2,6578,1926,1,0.2,0.066666667,0.072,0.8,0.933333333,0.266666667,0.066666667,0.266666667,0.066666667,0.066666667,0.266666667,0.506849315,0.301369863,0.160405329,0.093167702,0.985055404,Calvin Coolidge
Coolidge,Calvin,2,25219,1926,2,0.623188406,0.275362319,0.305860113,0.376811594,0.550724638,0.608695652,0.014492754,0.188405797,0.086956522,0.014492754,0.086956522,0.548623853,0.326605505,0.158656679,0.11237785,0.982170504,Calvin Coolidge
Coolidge,Calvin,2,4446,1926,3,0.666666667,0.361111111,0.25,0.333333333,0.833333333,0.5,0,0.333333333,0,0.083333333,0.083333333,0.5,0.255952381,0.173278061,0.096774194,0.983231155,Calvin Coolidge
Coolidge,Calvin,2,24967,1926,4,0.415929204,0.168141593,0.169425953,0.584070796,0.725663717,0.477876106,0.026548673,0.203539823,0.10619469,0.026548673,0.159292035,0.392366412,0.227989822,0.115894878,0.147135417,0.982947759,Calvin Coolidge
Coolidge,Calvin,2,8308,1927,1,0.777777778,0.481481481,0.288888889,0.222222222,0.888888889,0.5,0,0.388888889,0.055555556,0,0.055555556,0.389473684,0.157894737,0.158803324,0.086538462,0.986257405,Calvin Coolidge
Coolidge,Calvin,2,20640,1927,2,0.30952381,0.21031746,0.11122449,0.69047619,1,0.30952381,0.011904762,0.333333333,0.154761905,0.023809524,0.166666667,0.373015873,0.207010582,0.116326531,0.142857143,0.983381924,Calvin Coolidge
Coolidge,Calvin,2,22927,1927,4,0.4,0.173333333,0.1888,0.6,0.76,0.48,0,0.22,0.14,0,0.16,0.507438017,0.29476584,0.159683628,0.076335878,0.98781041,Calvin Coolidge
Coolidge,Calvin,2,9767,1928,1,0.157894737,0,0.140720222,0.842105263,0.894736842,0.342105263,0,0.236842105,0.105263158,0,0.315789474,0.463414634,0.266666667,0.156787626,0.156378601,0.97548177,Calvin Coolidge
Coolidge,Calvin,2,16920,1928,2,0.294117647,0.078431373,0.179930796,0.705882353,0.764705882,0.470588235,0,0.176470588,0.147058824,0,0.205882353,0.364562118,0.188051595,0.123816477,0.064761905,0.991981409,Calvin Coolidge
Coolidge,Calvin,2,25007,1928,4,0.397849462,0.161290323,0.160319112,0.602150538,0.924731183,0.430107527,0.021505376,0.247311828,0.086021505,0,0.215053763,0.43605547,0.25577812,0.127147371,0.125336927,0.984063739,Calvin Coolidge
Coolidge,Calvin,2,6458,1929,1,0.25,0,0.2125,0.75,0.75,0.5,0,0.125,0.125,0,0.25,0.449275362,0.297101449,0.135727788,0.103896104,0.985898412,Calvin Coolidge
Eisenhower,Dwight,2,31643,1953,1,0.483568075,0.198748044,0.2358659,0.516431925,0.460093897,0.558685446,0.046948357,0.136150235,0.145539906,0.018779343,0.093896714,0.454545455,0.208706786,0.162051344,0.214285714,0.965274712,Dwight Eisenhower
Eisenhower,Dwight,2,58318,1953,2,0.568720379,0.255134281,0.241459087,0.431279621,0.497630332,0.563981043,0.05450237,0.165876777,0.109004739,0.023696682,0.082938389,0.488194973,0.227468901,0.175213475,0.243227666,0.957383235,Dwight Eisenhower
Eisenhower,Dwight,2,22477,1953,3,0.615384615,0.264957265,0.300394477,0.384615385,0.512820513,0.608974359,0.032051282,0.166666667,0.096153846,0.006410256,0.08974359,0.404347826,0.163043478,0.158536862,0.253246753,0.959851054,Dwight Eisenhower
Eisenhower,Dwight,2,59476,1953,4,0.679790026,0.297462817,0.345840825,0.320209974,0.45144357,0.645669291,0.031496063,0.162729659,0.078740157,0.018372703,0.062992126,0.510040161,0.240696118,0.176433928,0.234317343,0.958658471,Dwight Eisenhower
Eisenhower,Dwight,2,45728,1954,1,0.570032573,0.251900109,0.256335876,0.429967427,0.482084691,0.576547231,0.048859935,0.159609121,0.114006515,0.019543974,0.081433225,0.422303473,0.183424741,0.145827833,0.219129193,0.968044865,Dwight Eisenhower
Eisenhower,Dwight,2,62172,1954,2,0.529100529,0.207231041,0.284504913,0.470899471,0.407407407,0.603174603,0.03968254,0.121693122,0.126984127,0.026455026,0.082010582,0.504652827,0.227392031,0.198031573,0.212957746,0.957827642,Dwight Eisenhower
Eisenhower,Dwight,2,51713,1954,3,0.618357488,0.283413849,0.275936428,0.381642512,0.463768116,0.59178744,0.053140097,0.164251208,0.108695652,0.014492754,0.06763285,0.453599306,0.233593524,0.13661785,0.264199107,0.963905686,Dwight Eisenhower
Eisenhower,Dwight,2,71431,1954,4,0.607619048,0.242539683,0.316680272,0.392380952,0.525714286,0.622857143,0.017142857,0.163809524,0.07047619,0.026666667,0.099047619,0.418316832,0.181724422,0.159269925,0.245212518,0.960945021,Dwight Eisenhower
Eisenhower,Dwight,2,44447,1955,1,0.576923077,0.289529915,0.240138067,0.423076923,0.564102564,0.548076923,0.032051282,0.208333333,0.128205128,0.009615385,0.073717949,0.453639083,0.211698239,0.16008147,0.237262357,0.962018693,Dwight Eisenhower
Eisenhower,Dwight,2,56377,1955,2,0.671428571,0.31031746,0.319605442,0.328571429,0.461904762,0.623809524,0.035714286,0.176190476,0.09047619,0.019047619,0.054761905,0.555737705,0.263114754,0.210560602,0.256097561,0.946075943,Dwight Eisenhower
Eisenhower,Dwight,2,23201,1955,3,0.618320611,0.236641221,0.342695647,0.381679389,0.381679389,0.648854962,0.053435115,0.106870229,0.099236641,0.007633588,0.083969466,0.451292247,0.210735586,0.167912604,0.206624606,0.965305124,Dwight Eisenhower
Eisenhower,Dwight,2,37741,1956,1,0.610108303,0.281588448,0.259002463,0.389891697,0.490974729,0.577617329,0.054151625,0.173285199,0.101083032,0.02166065,0.072202166,0.539160045,0.267499054,0.169728961,0.239205527,0.959399895,Dwight Eisenhower
Eisenhower,Dwight,2,44943,1956,2,0.646616541,0.276942356,0.322290689,0.353383459,0.488721805,0.627819549,0.030075188,0.165413534,0.078947368,0.018796992,0.078947368,0.482071713,0.222111554,0.173753591,0.209448819,0.963607516,Dwight Eisenhower
Eisenhower,Dwight,2,41529,1956,3,0.473333333,0.186666667,0.217466667,0.526666667,0.533333333,0.543333333,0.04,0.153333333,0.116666667,0.033333333,0.113333333,0.448637317,0.193570929,0.16183959,0.23923445,0.961282395,Dwight Eisenhower
Eisenhower,Dwight,2,63573,1956,4,0.539823009,0.235250737,0.201801237,0.460176991,0.557522124,0.528761062,0.07079646,0.170353982,0.092920354,0.028761062,0.10840708,0.421686747,0.189825971,0.135487492,0.266352387,0.963912583,Dwight Eisenhower
Eisenhower,Dwight,2,33625,1957,1,0.554621849,0.242296919,0.244163548,0.445378151,0.554621849,0.56302521,0.029411765,0.18487395,0.088235294,0.042016807,0.092436975,0.362997658,0.134660422,0.133287628,0.217948718,0.970950132,Dwight Eisenhower
Eisenhower,Dwight,2,57015,1957,2,0.508547009,0.197293447,0.232982687,0.491452991,0.636752137,0.549145299,0.021367521,0.183760684,0.074786325,0.036324786,0.134615385,0.444776119,0.20199005,0.15839207,0.258849558,0.959000283,Dwight Eisenhower
Eisenhower,Dwight,2,27528,1957,3,0.577777778,0.22037037,0.319703704,0.422222222,0.477777778,0.627777778,0.022222222,0.138888889,0.094444444,0.016666667,0.1,0.351791531,0.131378936,0.158813356,0.226700252,0.963996972,Dwight Eisenhower
Eisenhower,Dwight,2,40390,1957,4,0.508333333,0.184722222,0.265875,0.491666667,0.541666667,0.583333333,0.025,0.145833333,0.1,0.020833333,0.125,0.418685121,0.188004614,0.150715788,0.216802168,0.96732449,Dwight Eisenhower
Eisenhower,Dwight,2,34315,1958,1,0.470588235,0.183006536,0.256862745,0.529411765,0.490196078,0.573529412,0.019607843,0.142156863,0.142156863,0.019607843,0.102941176,0.453855879,0.220396123,0.154117194,0.205025126,0.968402103,Dwight Eisenhower
Eisenhower,Dwight,2,47844,1958,2,0.565495208,0.254526092,0.27700395,0.434504792,0.498402556,0.587859425,0.022364217,0.172523962,0.124600639,0.015974441,0.076677316,0.458333333,0.187847222,0.178385417,0.245875884,0.956139328,Dwight Eisenhower
Eisenhower,Dwight,2,23729,1958,3,0.564102564,0.252136752,0.293885602,0.435897436,0.435897436,0.602564103,0.025641026,0.153846154,0.141025641,0.012820513,0.064102564,0.271428571,0.088095238,0.108043367,0.217877095,0.976459825,Dwight Eisenhower
Eisenhower,Dwight,2,41394,1958,4,0.493333333,0.193333333,0.205973333,0.506666667,0.626666667,0.526666667,0.05,0.17,0.093333333,0.016666667,0.143333333,0.400644468,0.206587898,0.124575287,0.243704305,0.969640466,Dwight Eisenhower
Eisenhower,Dwight,2,45261,1959,1,0.589285714,0.246031746,0.287542517,0.410714286,0.470238095,0.604166667,0.038690476,0.151785714,0.095238095,0.026785714,0.083333333,0.45256917,0.170289855,0.217871706,0.24925816,0.9456937,Dwight Eisenhower
Eisenhower,Dwight,2,42320,1959,2,0.682432432,0.329954955,0.292786706,0.317567568,0.52027027,0.597972973,0.047297297,0.195945946,0.091216216,0.003378378,0.064189189,0.441401972,0.202628697,0.158606906,0.244830438,0.961168202,Dwight Eisenhower
Eisenhower,Dwight,2,43422,1959,3,0.6485623,0.258785942,0.370682563,0.3514377,0.396166134,0.667731629,0.022364217,0.134185304,0.076677316,0.03514377,0.063897764,0.50456621,0.201674277,0.227644336,0.263246426,0.940073442,Dwight Eisenhower
Eisenhower,Dwight,2,51406,1959,4,0.661016949,0.290018832,0.319122857,0.338983051,0.564971751,0.618644068,0.019774011,0.192090395,0.064971751,0.014124294,0.09039548,0.56,0.293015873,0.174349932,0.252136752,0.956039974,Dwight Eisenhower
Eisenhower,Dwight,2,62137,1960,1,0.502024291,0.213225371,0.224894688,0.497975709,0.643724696,0.536437247,0.022267206,0.192307692,0.109311741,0.010121457,0.129554656,0.483960948,0.244769874,0.154523439,0.256224066,0.960407376,Dwight Eisenhower
Eisenhower,Dwight,2,51369,1960,2,0.761111111,0.360185185,0.355055556,0.238888889,0.505555556,0.644444444,0.038888889,0.197222222,0.061111111,0.002777778,0.055555556,0.535185185,0.270061728,0.190185185,0.25,0.952453704,Dwight Eisenhower
Eisenhower,Dwight,2,44188,1960,3,0.54248366,0.250544662,0.216301423,0.45751634,0.549019608,0.535947712,0.058823529,0.176470588,0.124183007,0.006535948,0.098039216,0.486111111,0.239748677,0.155945295,0.232876712,0.963683972,Dwight Eisenhower
Eisenhower,Dwight,2,48523,1960,4,0.608815427,0.243342516,0.312924891,0.391184573,0.52892562,0.619834711,0.024793388,0.159779614,0.077134986,0.013774105,0.104683196,0.427716849,0.207710203,0.126307618,0.265739385,0.966435091,Dwight Eisenhower
Eisenhower,Dwight,2,11231,1961,1,0.346938776,0.210884354,0.124364848,0.653061224,0.775510204,0.387755102,0.020408163,0.265306122,0.183673469,0.020408163,0.12244898,0.524390244,0.31097561,0.152022606,0.129973475,0.980241094,Dwight Eisenhower
Fillmore,Millard,2,8412,1850,4,0.771428571,0.333333333,0.422040816,0.228571429,0.571428571,0.685714286,0,0.2,0.028571429,0,0.085714286,0.395683453,0.169064748,0.145323741,0.111821086,0.983749741,Millard Fillmore
Fillmore,Millard,2,13605,1851,4,0.722222222,0.277777778,0.427777778,0.277777778,0.555555556,0.694444444,0,0.166666667,0.027777778,0,0.111111111,0.383592018,0.201034738,0.134234345,0.073921971,0.990077133,Millard Fillmore
Fillmore,Millard,2,10079,1852,4,0.909090909,0.363636364,0.628099174,0.090909091,0.363636364,0.818181818,0,0.136363636,0,0,0.045454545,0.47826087,0.226708075,0.164615563,0.063953488,0.989472261,Millard Fillmore
Ford,Gerald,2,16924,1974,3,0.595092025,0.237218814,0.286838044,0.404907975,0.355828221,0.607361963,0.09202454,0.098159509,0.110429448,0.012269939,0.079754601,0.411111111,0.187037037,0.127888889,0.31166348,0.960141704,Gerald Ford
Ford,Gerald,2,38668,1974,4,0.536363636,0.215151515,0.250632231,0.463636364,0.495454545,0.575,0.045454545,0.147727273,0.1,0.031818182,0.1,0.487750557,0.243875278,0.15782263,0.328849028,0.948100182,Gerald Ford
Ford,Gerald,2,41878,1975,1,0.562363239,0.244347192,0.281191674,0.437636761,0.4595186,0.595185996,0.032822757,0.153172867,0.126914661,0.015317287,0.076586433,0.44516129,0.221812596,0.135168213,0.296368353,0.959940419,Gerald Ford
Ford,Gerald,2,52852,1975,2,0.480916031,0.180025445,0.238156285,0.519083969,0.526717557,0.561068702,0.036259542,0.143129771,0.116412214,0.022900763,0.120229008,0.385108086,0.160661863,0.128620559,0.295544275,0.96198693,Gerald Ford
Ford,Gerald,2,31114,1975,3,0.561151079,0.258992806,0.261000983,0.438848921,0.431654676,0.579136691,0.043165468,0.158273381,0.133093525,0.028776978,0.057553957,0.397039031,0.186630776,0.139141634,0.272282076,0.962114227,Gerald Ford
Ford,Gerald,2,38201,1975,4,0.591928251,0.263826607,0.274930121,0.408071749,0.457399103,0.591928251,0.047085202,0.156950673,0.114349776,0.01793722,0.071748879,0.495060373,0.267837541,0.144029371,0.328666175,0.952662417,Gerald Ford
Ford,Gerald,2,40570,1976,1,0.528344671,0.229024943,0.217449519,0.471655329,0.476190476,0.546485261,0.068027211,0.149659864,0.115646259,0.031746032,0.088435374,0.539358601,0.290897311,0.148357119,0.3,0.955492864,Gerald Ford
Ford,Gerald,2,31711,1976,2,0.585301837,0.274715661,0.247566495,0.414698163,0.556430446,0.56167979,0.036745407,0.194225722,0.104986877,0.018372703,0.083989501,0.45183175,0.198100407,0.172089718,0.34078712,0.941354041,Gerald Ford
Ford,Gerald,2,30009,1976,3,0.536585366,0.232723577,0.233648126,0.463414634,0.402439024,0.56402439,0.06402439,0.140243902,0.109756098,0.06097561,0.06097561,0.396332863,0.172543488,0.123740106,0.316297011,0.960861375,Gerald Ford
Ford,Gerald,2,18606,1976,4,0.474178404,0.225352113,0.182014151,0.525821596,0.366197183,0.507042254,0.107981221,0.122065728,0.17370892,0.028169014,0.061032864,0.476718404,0.216555802,0.187284232,0.320783133,0.939922378,Gerald Ford
Ford,Gerald,2,5630,1977,1,0.632653061,0.319727891,0.247313619,0.367346939,0.612244898,0.551020408,0.040816327,0.224489796,0.102040816,0,0.081632653,0.358024691,0.172839506,0.118609968,0.232227488,0.972455505,Gerald Ford
Grant,Ulysses,2,7865,1869,4,0.8,0.322222222,0.586666667,0.2,0.133333333,0.8,0.033333333,0.066666667,0.1,0,0,0.445255474,0.226277372,0.161297885,0.098684211,0.984082446,Ulysses Grant
Grant,Ulysses,2,8933,1870,4,0.461538462,0.282051282,0.169230769,0.538461538,0.538461538,0.461538462,0.038461538,0.230769231,0.192307692,0.038461538,0.038461538,0.469964664,0.228504122,0.149306397,0.084142395,0.987437002,Ulysses Grant
Grant,Ulysses,2,6494,1871,4,1,0.479166667,0.58984375,0,0.4375,0.78125,0,0.21875,0,0,0,0.414414414,0.174174174,0.14292671,0.125984252,0.981993485,Ulysses Grant
Grant,Ulysses,2,10009,1872,4,0.823529412,0.333333333,0.49550173,0.176470588,0.529411765,0.735294118,0,0.176470588,0,0,0.088235294,0.482428115,0.28115016,0.133546326,0.097982709,0.986914769,Ulysses Grant
Grant,Ulysses,2,10276,1873,4,0.916666667,0.375,0.619791667,0.083333333,0.375,0.8125,0,0.145833333,0,0,0.041666667,0.430340557,0.217750258,0.124600063,0.129380054,0.983879237,Ulysses Grant
Grant,Ulysses,2,9848,1874,4,0.777777778,0.37962963,0.388888889,0.222222222,0.444444444,0.666666667,0.027777778,0.194444444,0.083333333,0,0.027777778,0.5,0.278455285,0.133060678,0.098901099,0.986840153,Ulysses Grant
Grant,Ulysses,2,12449,1875,4,0.621621622,0.279279279,0.321548576,0.378378378,0.486486486,0.621621622,0,0.189189189,0.081081081,0.054054054,0.054054054,0.315789474,0.150877193,0.10498615,0.088729017,0.990684682,Ulysses Grant
Grant,Ulysses,2,6952,1876,4,0.777777778,0.259259259,0.555555556,0.222222222,0.444444444,0.777777778,0,0.111111111,0,0,0.111111111,0.489361702,0.219858156,0.180849253,0.036885246,0.993329331,Ulysses Grant
Harding,Warren,2,6874,1920,2,0.381818182,0.133333333,0.12568595,0.618181818,0.436363636,0.454545455,0.145454545,0.090909091,0.127272727,0.054545455,0.127272727,0.365079365,0.165784832,0.097875199,0.225409836,0.977937967,Warren Harding
Harding,Warren,2,6728,1921,2,0.388888889,0.240740741,0.064814815,0.611111111,0.666666667,0.333333333,0.138888889,0.222222222,0.166666667,0.027777778,0.111111111,0.361702128,0.161347518,0.097827071,0.160714286,0.984277792,Warren Harding
Harding,Warren,2,6697,1922,1,0.5,0.208333333,0.2921875,0.5,0.5,0.59375,0,0.15625,0.15625,0,0.09375,0.350993377,0.189845475,0.107723345,0.174863388,0.981163131,Warren Harding
Harding,Warren,2,8130,1922,3,0.466666667,0.25,0.170666667,0.533333333,0.8,0.45,0,0.283333333,0.1,0.05,0.116666667,0.226890756,0.133053221,0.07883624,0.201342282,0.984126931,Warren Harding
Harding,Warren,2,7098,1923,1,0.5,0.166666667,0.292857143,0.5,0.5,0.607142857,0,0.142857143,0.071428571,0.071428571,0.107142857,0.446327684,0.239171375,0.136723164,0.136585366,0.981325617,Warren Harding
Harding,Warren,2,34971,1923,2,0.445783133,0.190763052,0.183742198,0.554216867,0.698795181,0.493975904,0.018072289,0.210843373,0.102409639,0.036144578,0.138554217,0.357941834,0.1901566,0.103965287,0.156603774,0.983718644,Warren Harding
Harding,Warren,2,8457,1923,3,0.70212766,0.418439716,0.277501132,0.29787234,0.723404255,0.531914894,0,0.319148936,0.106382979,0,0.042553191,0.422018349,0.212538226,0.14547597,0.177358491,0.974198602,Warren Harding
Harris,Benjamin,2,4402,1889,1,0.3,-0.033333333,0.322,0.7,0.6,0.6,0,0.05,0.1,0,0.25,0.514792899,0.276134122,0.129274185,0.105820106,0.986320192,Benjamin Harris
Harris,Benjamin,2,13261,1889,4,0.652173913,0.253623188,0.415879017,0.347826087,0.391304348,0.695652174,0,0.130434783,0.086956522,0.02173913,0.065217391,0.45799458,0.224932249,0.137850045,0.110843373,0.984720236,Benjamin Harris
Harris,Benjamin,2,11863,1890,4,0.743589744,0.384615385,0.300986193,0.256410256,0.923076923,0.538461538,0,0.333333333,0,0,0.128205128,0.531914894,0.315096251,0.156548812,0.105978261,0.983409229,Benjamin Harris
Harris,Benjamin,2,16848,1891,4,0.647058824,0.303921569,0.316955017,0.352941176,0.470588235,0.617647059,0.029411765,0.176470588,0.117647059,0,0.058823529,0.370517928,0.199203187,0.110795067,0.063432836,0.992971955,Benjamin Harris
Harris,Benjamin,2,14575,1892,4,0.5,0.263888889,0.166666667,0.5,0.75,0.458333333,0.041666667,0.25,0.125,0,0.125,0.369230769,0.207692308,0.122398422,0.109589041,0.986586474,Benjamin Harris
Harrison,William,2,8469,1841,1,0.555555556,0.351851852,0.17037037,0.444444444,0.666666667,0.444444444,0.055555556,0.277777778,0.166666667,0,0.055555556,0.305785124,0.125344353,0.123748378,0.069230769,0.991432805,William Harrison
Hayes,Rutherford,2,10934,1877,4,0.76,0.34,0.4096,0.24,0.52,0.68,0,0.2,0.04,0.02,0.06,0.537993921,0.311043566,0.16792343,0.131926121,0.977846513,Rutherford Hayes
Hayes,Rutherford,2,8253,1878,4,0.636363636,0.212121212,0.365289256,0.363636364,0.727272727,0.636363636,0,0.181818182,0,0,0.181818182,0.474074074,0.245679012,0.144098765,0.039145907,0.994359123,Rutherford Hayes
Hayes,Rutherford,2,12035,1879,4,0.9375,0.4375,0.53359375,0.0625,0.5,0.75,0,0.21875,0,0,0.03125,0.418546366,0.214703425,0.133005446,0.07424594,0.990124886,Rutherford Hayes
Hayes,Rutherford,2,13390,1880,4,0.787234043,0.34751773,0.431779086,0.212765957,0.425531915,0.70212766,0.021276596,0.170212766,0.042553191,0.021276596,0.042553191,0.517401392,0.223511214,0.189655525,0.09832636,0.981351863,Rutherford Hayes
Hoover,Herbert,2,10205,1929,1,0.619047619,0.246031746,0.296598639,0.380952381,0.666666667,0.595238095,0.023809524,0.19047619,0.047619048,0,0.142857143,0.63546798,0.339901478,0.206192822,0.171428571,0.964652659,Herbert Hoover
Hoover,Herbert,2,15235,1929,2,0.577464789,0.267605634,0.243483436,0.422535211,0.647887324,0.549295775,0.028169014,0.211267606,0.098591549,0,0.112676056,0.404255319,0.162107396,0.160473388,0.1775,0.971515974,Herbert Hoover
Hoover,Herbert,2,11308,1929,3,0.661538462,0.323076923,0.159289941,0.338461538,0.676923077,0.461538462,0.153846154,0.215384615,0.015384615,0.030769231,0.123076923,0.480662983,0.23388582,0.114679039,0.264227642,0.969698628,Herbert Hoover
Hoover,Herbert,2,33047,1929,4,0.8,0.393939394,0.341884298,0.2,0.563636364,0.627272727,0.045454545,0.227272727,0.036363636,0.009090909,0.054545455,0.49244713,0.281973817,0.141404332,0.142487047,0.979851714,Herbert Hoover
Hoover,Herbert,2,8364,1930,1,0.789473684,0.394736842,0.223822715,0.210526316,0.578947368,0.526315789,0.157894737,0.210526316,0,0.026315789,0.078947368,0.506024096,0.275100402,0.158745827,0.18627451,0.970429699,Herbert Hoover
Hoover,Herbert,2,14937,1930,2,0.828571429,0.395238095,0.380408163,0.171428571,0.542857143,0.657142857,0.042857143,0.214285714,0.028571429,0,0.057142857,0.431309904,0.251331203,0.125609121,0.182767624,0.977042719,Herbert Hoover
Hoover,Herbert,2,9032,1930,3,0.909090909,0.5,0.245041322,0.090909091,0.590909091,0.522727273,0.181818182,0.25,0,0,0.045454545,0.6,0.321212121,0.162887052,0.210526316,0.965707989,Herbert Hoover
Hoover,Herbert,2,32341,1930,4,0.602739726,0.292237443,0.236291987,0.397260274,0.657534247,0.54109589,0.034246575,0.226027397,0.089041096,0.006849315,0.102739726,0.388888889,0.21090535,0.135333791,0.183879093,0.975114945,Herbert Hoover
Hoover,Herbert,2,12162,1931,1,0.730769231,0.448717949,0.253550296,0.269230769,0.769230769,0.5,0.019230769,0.346153846,0.076923077,0.019230769,0.038461538,0.407942238,0.239470517,0.116276766,0.158054711,0.981621909,Herbert Hoover
