lastname,firstname,Ccode,Word Count,year,month,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
Clinton,William,2,59342,1996,7,0.536189069,0.202855736,0.277615861,0.463810931,0.496307238,0.595273264,0.035450517,0.137370753,0.104874446,0.016248154,0.110782866,0.478142077,0.206739526,0.167743886,0.31620738,0.946958145,William Clinton
Clinton,William,2,109715,1996,8,0.567839196,0.23506421,0.270146377,0.432160804,0.48241206,0.58961474,0.046901173,0.147403685,0.105527638,0.016750419,0.093802345,0.483261126,0.21570172,0.170706556,0.319849987,0.94539951,William Clinton
Clinton,William,2,41167,1997,1,0.654794521,0.280365297,0.271902421,0.345205479,0.449315068,0.594520548,0.087671233,0.145205479,0.060273973,0.032876712,0.079452055,0.484732824,0.250954198,0.137139444,0.25831564,0.964574737,William Clinton
Clinton,William,2,112277,1997,10,0.621621622,0.257192677,0.294148337,0.378378378,0.524847428,0.606800349,0.04097646,0.163034002,0.071490846,0.018308631,0.099389712,0.545152967,0.284310112,0.173000158,0.297150259,0.948592958,William Clinton
Clinton,William,2,110184,1997,11,0.51509434,0.187421384,0.25950089,0.48490566,0.528301887,0.580188679,0.037735849,0.139622642,0.097169811,0.020754717,0.124528302,0.410266306,0.176122475,0.140140983,0.290331416,0.95931267,William Clinton
Clinton,William,2,86841,1997,12,0.614395887,0.253641817,0.296317101,0.385604113,0.555269923,0.605398458,0.030848329,0.170951157,0.073264781,0.01285347,0.106683805,0.512727273,0.237922078,0.180586487,0.287828339,0.948022091,William Clinton
Clinton,William,2,43529,1997,2,0.619952494,0.27949327,0.25442533,0.380047506,0.513064133,0.574821853,0.06175772,0.173396675,0.083135392,0.023752969,0.083135392,0.559772296,0.300126502,0.164987452,0.285423729,0.952908666,William Clinton
Clinton,William,2,69829,1997,3,0.524057217,0.231035977,0.224136864,0.475942783,0.470741222,0.548764629,0.066319896,0.146944083,0.135240572,0.014304291,0.088426528,0.516167665,0.268862275,0.172379074,0.315293153,0.945650058,William Clinton
Clinton,William,2,67059,1997,4,0.64619883,0.242690058,0.370416538,0.35380117,0.421052632,0.668128655,0.032163743,0.122807018,0.06871345,0.020467836,0.087719298,0.569711538,0.274038462,0.199418685,0.291311755,0.941906993,William Clinton
Clinton,William,2,77002,1997,5,0.602002503,0.25281602,0.276155269,0.397997497,0.518147685,0.593241552,0.04505632,0.162703379,0.08135169,0.021276596,0.096370463,0.575452716,0.294265594,0.173456028,0.286688195,0.950272204,William Clinton
Clinton,William,2,59726,1997,6,0.609756098,0.238482385,0.300023002,0.390243902,0.442276423,0.617886179,0.056910569,0.130081301,0.074796748,0.029268293,0.091056911,0.57813595,0.278439617,0.200937373,0.301175318,0.939482623,William Clinton
Clinton,William,2,54378,1997,7,0.714285714,0.337142857,0.326815782,0.285714286,0.426666667,0.63047619,0.055238095,0.171428571,0.083809524,0.017142857,0.041904762,0.57789716,0.290867229,0.190163322,0.287199125,0.94538526,William Clinton
Clinton,William,2,33846,1997,8,0.709090909,0.267676768,0.409961433,0.290909091,0.357575758,0.696969697,0.054545455,0.103030303,0.054545455,0.015151515,0.075757576,0.565217391,0.293571163,0.172355268,0.268948655,0.953645282,William Clinton
Clinton,William,2,54939,1997,9,0.628158845,0.256919374,0.318307289,0.371841155,0.537906137,0.622743682,0.023465704,0.167870036,0.070397112,0.014440433,0.101083032,0.597099114,0.321514907,0.19274168,0.308635097,0.940513153,William Clinton
Clinton,William,2,89914,1998,1,0.59688196,0.259836674,0.236078194,0.40311804,0.59688196,0.554565702,0.06013363,0.183741648,0.071269488,0.0155902,0.114699332,0.508262394,0.252712402,0.160648835,0.310189983,0.950168341,William Clinton
Clinton,William,2,133782,1998,10,0.62350937,0.234809767,0.335601287,0.37649063,0.456558773,0.642248722,0.042589438,0.126916525,0.074105622,0.012776831,0.101362862,0.491975309,0.24537037,0.153047325,0.265971908,0.959293711,William Clinton
Clinton,William,2,76446,1998,11,0.741307371,0.323597589,0.37101793,0.258692629,0.431154381,0.664812239,0.051460362,0.154381085,0.059805285,0.008344924,0.061196106,0.535580524,0.291778134,0.158557421,0.277820711,0.955949465,William Clinton
Clinton,William,2,62090,1998,12,0.664495114,0.255700326,0.377616739,0.335504886,0.410423453,0.672638436,0.039087948,0.120521173,0.074918567,0.008143322,0.084690554,0.419817471,0.196001738,0.134485601,0.2858473,0.961557654,William Clinton
Clinton,William,2,91648,1998,2,0.653503185,0.284076433,0.286716378,0.346496815,0.50955414,0.601273885,0.059872611,0.165605096,0.070063694,0.014012739,0.089171975,0.530912659,0.276741904,0.158644055,0.278072972,0.955885376,William Clinton
Clinton,William,2,96575,1998,3,0.713024283,0.322663723,0.33751736,0.286975717,0.434878587,0.6401766,0.054083885,0.162251656,0.075055188,0.013245033,0.055187638,0.531661708,0.273834821,0.160505501,0.277999386,0.955379569,William Clinton
Clinton,William,2,93718,1998,4,0.650759219,0.267172813,0.334294493,0.349240781,0.451193059,0.639913232,0.043383948,0.14208243,0.081344902,0.009761388,0.0835141,0.539443684,0.279829761,0.172916187,0.295987159,0.948819029,William Clinton
Clinton,William,2,99394,1998,5,0.637139808,0.270010672,0.320620204,0.362860192,0.446104589,0.629669157,0.037353255,0.151547492,0.085378869,0.024546425,0.071504803,0.50921273,0.257258515,0.165494558,0.281804511,0.953362887,William Clinton
Clinton,William,2,145322,1998,6,0.657228018,0.277446597,0.333699508,0.342771982,0.442622951,0.639344262,0.040983607,0.14828614,0.081967213,0.016393443,0.073025335,0.509376891,0.268199234,0.16316042,0.288726334,0.95289129,William Clinton
Clinton,William,2,143912,1998,7,0.650224215,0.270303936,0.341115513,0.349775785,0.443946188,0.644245142,0.035874439,0.144992526,0.086696562,0.011210762,0.076980568,0.501609788,0.254775703,0.161188552,0.301080108,0.951469333,William Clinton
Clinton,William,2,59981,1998,8,0.578947368,0.226860254,0.309741404,0.421052632,0.493647913,0.618874773,0.025408348,0.145190563,0.09800363,0.010889292,0.101633394,0.438972163,0.217701642,0.150397009,0.28227459,0.957546746,William Clinton
Clinton,William,2,137346,1998,9,0.663934426,0.275409836,0.342626713,0.336065574,0.475409836,0.644262295,0.032786885,0.154918033,0.070491803,0.014754098,0.082786885,0.482148815,0.234123012,0.164357551,0.289305193,0.952450507,William Clinton
Clinton,William,2,84416,1999,1,0.616,0.258285714,0.274559739,0.384,0.491428571,0.594285714,0.061714286,0.152,0.078857143,0.019428571,0.093714286,0.582590456,0.324244013,0.170219397,0.314521927,0.946462267,William Clinton
Clinton,William,2,186921,1999,10,0.522610189,0.215607708,0.241421372,0.477389811,0.55409273,0.559816829,0.040068689,0.161419576,0.115626789,0.007441328,0.115626789,0.466759647,0.222919572,0.160015095,0.288808067,0.95378635,William Clinton
Clinton,William,2,133378,1999,11,0.63789152,0.265342501,0.322402524,0.36210848,0.475171887,0.629488159,0.038197097,0.151260504,0.084797555,0.009931245,0.086325439,0.502480979,0.243577021,0.167355621,0.302169898,0.949430169,William Clinton
Clinton,William,2,105071,1999,12,0.564954683,0.20577375,0.280761098,0.435045317,0.515609265,0.599194361,0.048338369,0.134944612,0.074521652,0.020140987,0.12286002,0.49890495,0.255073733,0.155771592,0.303113553,0.952783519,William Clinton
Clinton,William,2,106128,1999,2,0.6,0.251651652,0.279746774,0.4,0.481081081,0.597297297,0.054954955,0.147747748,0.097297297,0.00990991,0.092792793,0.56754496,0.31479158,0.174432772,0.317052271,0.944695694,William Clinton
Clinton,William,2,107657,1999,3,0.598831548,0.250567997,0.290901075,0.401168452,0.506329114,0.603700097,0.037974684,0.157740993,0.095423564,0.009737098,0.095423564,0.430968726,0.197559115,0.147611392,0.281446972,0.958455221,William Clinton
Clinton,William,2,100992,1999,4,0.516129032,0.196057348,0.262504336,0.483870968,0.509677419,0.582795699,0.031182796,0.144086022,0.105376344,0.025806452,0.110752688,0.383252818,0.155931294,0.132052868,0.272407733,0.964027778,William Clinton
Clinton,William,2,114837,1999,5,0.633558341,0.262295082,0.327107997,0.366441659,0.459016393,0.633558341,0.036644166,0.146576663,0.089681774,0.010607522,0.082931533,0.345950038,0.122508201,0.137912748,0.281870073,0.961126524,William Clinton
Clinton,William,2,123210,1999,6,0.547638774,0.214029274,0.2554715,0.452361226,0.518641259,0.577464789,0.052195526,0.144159072,0.095277548,0.015741508,0.115161558,0.451679232,0.22823852,0.129884844,0.292606061,0.961994907,William Clinton
Clinton,William,2,157545,1999,7,0.579795022,0.238164959,0.264737647,0.420204978,0.50658858,0.585651537,0.05124451,0.153001464,0.087847731,0.021961933,0.100292826,0.52006689,0.258454106,0.168313367,0.275736778,0.953589814,William Clinton
Clinton,William,2,74509,1999,8,0.610778443,0.249001996,0.295388863,0.389221557,0.5,0.609281437,0.04491018,0.151197605,0.082335329,0.013473054,0.098802395,0.525761124,0.284738486,0.159835791,0.281144781,0.955063001,William Clinton
Clinton,William,2,95506,1999,9,0.573011078,0.24572004,0.262280069,0.426988922,0.491440081,0.582074522,0.048338369,0.156092649,0.106747231,0.017119839,0.089627392,0.481278539,0.255707763,0.146898855,0.31196984,0.954171988,William Clinton
Clinton,William,2,106113,2000,1,0.554679803,0.232840722,0.24506666,0.445320197,0.547783251,0.565517241,0.046305419,0.165517241,0.097536946,0.016748768,0.108374384,0.489741302,0.256616117,0.145504882,0.311636475,0.954655372,William Clinton
Clinton,William,2,234869,2000,10,0.560747664,0.229145033,0.243113583,0.439252336,0.579439252,0.563343718,0.04569055,0.171339564,0.076323988,0.024922118,0.118380062,0.476635514,0.224934834,0.154985071,0.268656716,0.95836222,William Clinton
Clinton,William,2,114349,2000,11,0.640641711,0.254545455,0.330959421,0.359358289,0.494117647,0.636363636,0.032085561,0.151871658,0.062032086,0.022459893,0.095187166,0.417061611,0.180094787,0.145517846,0.269685607,0.960755931,William Clinton
Clinton,William,2,86599,2000,12,0.698841699,0.280995281,0.367562598,0.301158301,0.471042471,0.662805663,0.03989704,0.146718147,0.05019305,0.011583012,0.088803089,0.546018614,0.265081007,0.184373466,0.286610107,0.947156701,William Clinton
Clinton,William,2,121770,2000,2,0.493870403,0.194395797,0.221866575,0.506129597,0.588441331,0.54290718,0.04028021,0.163747811,0.105078809,0.017513135,0.130472855,0.426781519,0.221613156,0.130578778,0.308982684,0.959653419,William Clinton
Clinton,William,2,157131,2000,3,0.607712766,0.246675532,0.315610146,0.392287234,0.450797872,0.625664894,0.039893617,0.138297872,0.099069149,0.009973404,0.087101064,0.427487598,0.196478942,0.144938123,0.305009126,0.95579255,William Clinton
Clinton,William,2,142059,2000,4,0.620559335,0.233308138,0.353370938,0.379440665,0.421768707,0.655328798,0.036281179,0.11866969,0.087679516,0.009826153,0.092214664,0.441584158,0.205170517,0.148861746,0.303928325,0.954756699,William Clinton
Clinton,William,2,161240,2000,5,0.61875,0.251875,0.301432188,0.38125,0.4625,0.616875,0.0475,0.145,0.07625,0.028125,0.08625,0.477996125,0.233324107,0.152963531,0.306924995,0.953051669,William Clinton
Clinton,William,2,168307,2000,6,0.63114231,0.245905127,0.332417779,0.36885769,0.432673899,0.641352904,0.044671347,0.129546905,0.074026803,0.023611997,0.086790045,0.492703635,0.23206863,0.163096242,0.293665667,0.952104233,William Clinton
Clinton,William,2,129574,2000,7,0.619678335,0.270892463,0.271458377,0.380321665,0.471144749,0.591296121,0.064333018,0.154210028,0.091769158,0.017029328,0.081362346,0.433151184,0.200607165,0.147030727,0.278011573,0.959123756,William Clinton
Clinton,William,2,136107,2000,8,0.534539474,0.208881579,0.244324035,0.465460526,0.536184211,0.566611842,0.054276316,0.146381579,0.099506579,0.011513158,0.121710526,0.440055925,0.194570663,0.153191231,0.298258523,0.95430941,William Clinton
Clinton,William,2,160188,2000,9,0.539958304,0.186008802,0.288748605,0.460041696,0.498957609,0.605976372,0.038915914,0.125086866,0.083391244,0.022237665,0.124391939,0.421665175,0.191385656,0.138019384,0.300417537,0.958536557,William Clinton
Clinton,William,2,87715,2001,1,0.73871734,0.313539192,0.395572131,0.26128266,0.448931116,0.680522565,0.03087886,0.157957245,0.052256532,0.011876485,0.066508314,0.510251904,0.254442492,0.171010715,0.330325618,0.94351078,William Clinton
Coolidge,Calvin,2,6772,1923,12,0.756097561,0.382113821,0.294705532,0.243902439,0.634146341,0.585365854,0.048780488,0.243902439,0.048780488,0,0.073170732,0.525252525,0.296296296,0.146985002,0.171548117,0.974785,Calvin Coolidge
Coolidge,Calvin,2,9835,1924,10,0.757575758,0.383838384,0.321212121,0.242424242,0.606060606,0.606060606,0.03030303,0.242424242,0.060606061,0,0.060606061,0.354581673,0.166002656,0.13128998,0.116197183,0.984744474,Calvin Coolidge
Coolidge,Calvin,2,7063,1924,12,0.928571429,0.523809524,0.396938776,0.071428571,0.785714286,0.607142857,0,0.357142857,0,0,0.035714286,0.488095238,0.287698413,0.168792517,0.142857143,0.975886783,Calvin Coolidge
Coolidge,Calvin,2,4797,1924,6,0.714285714,0.404761905,0.302040816,0.285714286,0.571428571,0.571428571,0,0.285714286,0.071428571,0.071428571,0,0.456521739,0.257246377,0.147920605,0.233333333,0.965485192,Calvin Coolidge
Coolidge,Calvin,2,5261,1924,7,0.857142857,0.666666667,0.179591837,0.142857143,0.857142857,0.214285714,0.285714286,0.428571429,0.071428571,0,0,0.70212766,0.399527187,0.200603591,0.090322581,0.981880966,Calvin Coolidge
Coolidge,Calvin,2,6771,1924,8,0.666666667,0.345679012,0.274897119,0.333333333,0.555555556,0.574074074,0.037037037,0.222222222,0.111111111,0,0.055555556,0.417989418,0.255731922,0.121256404,0.222222222,0.973054132,Calvin Coolidge
Coolidge,Calvin,2,10335,1924,9,0.609756098,0.430894309,0.163355146,0.390243902,0.87804878,0.365853659,0.048780488,0.390243902,0.097560976,0.048780488,0.048780488,0.2625,0.138541667,0.10965625,0.113573407,0.987545966,Calvin Coolidge
Coolidge,Calvin,2,12526,1925,10,0.56097561,0.227642276,0.241879833,0.43902439,0.780487805,0.536585366,0.024390244,0.219512195,0.048780488,0,0.170731707,0.349593496,0.181571816,0.120999405,0.142857143,0.982714371,Calvin Coolidge
Coolidge,Calvin,2,5017,1925,11,0.931034483,0.540229885,0.386444709,0.068965517,0.827586207,0.586206897,0,0.379310345,0,0,0.034482759,0.254545455,0.118181818,0.090975207,0.208633094,0.981019561,Calvin Coolidge
Coolidge,Calvin,2,16638,1925,12,0.368421053,0.035087719,0.246537396,0.631578947,0.98245614,0.49122807,0.01754386,0.175438596,0,0,0.315789474,0.489108911,0.284488449,0.150360945,0.101423488,0.984749869,Calvin Coolidge
Coolidge,Calvin,2,4056,1925,3,0.555555556,0.308641975,0.206584362,0.444444444,0.888888889,0.407407407,0,0.37037037,0.037037037,0,0.185185185,0.476923077,0.297435897,0.133443787,0.171974522,0.977051068,Calvin Coolidge
Coolidge,Calvin,2,7068,1925,5,0.578947368,0.280701754,0.268698061,0.421052632,0.421052632,0.578947368,0.052631579,0.157894737,0.157894737,0,0.052631579,0.345679012,0.193415638,0.114586191,0.104972376,0.987971615,Calvin Coolidge
Coolidge,Calvin,2,6345,1925,7,0.666666667,0.388888889,0.133333333,0.333333333,1,0.333333333,0.166666667,0.333333333,0,0,0.166666667,0.14893617,0.078014184,0.083627584,0.040816327,0.996586629,Calvin Coolidge
Coolidge,Calvin,2,5268,1926,10,-0.238095238,-0.238095238,0.189115646,0.761904762,0.571428571,0.142857143,0,0.238095238,0.142857143,0,0.476190476,0.584615385,0.407692308,0.168946746,0.139072848,0.976504095,Calvin Coolidge
Coolidge,Calvin,2,4617,1926,11,0.352941176,0.12745098,0.119723183,0.647058824,0.647058824,0.441176471,0.058823529,0.176470588,0.088235294,0.088235294,0.147058824,0.538461538,0.278388278,0.17140442,0.272,0.953377998,Calvin Coolidge
Coolidge,Calvin,2,15082,1926,12,0.689655172,0.33908046,0.330083234,0.310344828,0.517241379,0.620689655,0.017241379,0.206896552,0.103448276,0,0.051724138,0.304147465,0.16359447,0.102261675,0.117886179,0.987944762,Calvin Coolidge
Coolidge,Calvin,2,8314,1926,4,0.739130435,0.376811594,0.369376181,0.260869565,0.347826087,0.652173913,0.043478261,0.173913043,0.130434783,0,0,0.566878981,0.269639066,0.170432878,0.127777778,0.978222466,Calvin Coolidge
Coolidge,Calvin,2,12942,1926,5,0.578947368,0.228070175,0.288642659,0.421052632,0.736842105,0.578947368,0,0.210526316,0.052631579,0,0.157894737,0.525423729,0.316384181,0.166005171,0.114114114,0.981056467,Calvin Coolidge
Coolidge,Calvin,2,4446,1926,7,0.666666667,0.361111111,0.25,0.333333333,0.833333333,0.5,0,0.333333333,0,0.083333333,0.083333333,0.5,0.255952381,0.173278061,0.096774194,0.983231155,Calvin Coolidge
Coolidge,Calvin,2,8636,1927,10,0.5,0.277777778,0.216666667,0.5,0.666666667,0.5,0,0.25,0.166666667,0,0.083333333,0.396984925,0.216080402,0.141355016,0.056872038,0.991960852,Calvin Coolidge
Coolidge,Calvin,2,4041,1927,11,0.25,-0.041666667,0.240625,0.75,0.875,0.5,0,0.125,0.0625,0,0.3125,0.452631579,0.315789474,0.142382271,0.144144144,0.979476429,Calvin Coolidge
Coolidge,Calvin,2,10250,1927,12,0.454545455,0.272727273,0.18677686,0.545454545,0.727272727,0.454545455,0,0.272727273,0.181818182,0,0.090909091,0.594855305,0.33869239,0.190603902,0.066066066,0.98740755,Calvin Coolidge
Coolidge,Calvin,2,4806,1927,2,0.714285714,0.333333333,0.314285714,0.285714286,0.857142857,0.571428571,0,0.285714286,0,0,0.142857143,0.355371901,0.093663912,0.187432552,0.0546875,0.989749782,Calvin Coolidge
Coolidge,Calvin,2,5104,1927,4,0.333333333,0.211111111,0.090666667,0.666666667,0.866666667,0.333333333,0.033333333,0.3,0.133333333,0.066666667,0.133333333,0.27027027,0.101351351,0.10558802,0.168539326,0.982204266,Calvin Coolidge
Coolidge,Calvin,2,6963,1927,5,-0.066666667,-0.044444444,0.106666667,0.933333333,0.866666667,0.2,0,0.266666667,0.233333333,0,0.3,0.407407407,0.218106996,0.13735711,0.15625,0.978537952,Calvin Coolidge
Coolidge,Calvin,2,8573,1927,6,0.75,0.527777778,0.270833333,0.25,1,0.416666667,0,0.458333333,0.083333333,0,0.041666667,0.422680412,0.278350515,0.119800191,0.110091743,0.986810988,Calvin Coolidge
Coolidge,Calvin,2,7346,1928,1,0.538461538,0.282051282,0.218934911,0.461538462,0.769230769,0.5,0,0.269230769,0.115384615,0,0.115384615,0.496774194,0.301075269,0.158176899,0.143646409,0.977278456,Calvin Coolidge
Coolidge,Calvin,2,5528,1928,10,0.4,0.333333333,0.352,0.6,0.2,0.1,0,0.6,0,0,0.3,0.344,0.205333333,0.1461376,0.074074074,0.989174993,Calvin Coolidge
Coolidge,Calvin,2,7137,1928,11,0.265306122,0.068027211,0.140358184,0.734693878,0.93877551,0.367346939,0.020408163,0.244897959,0.081632653,0,0.285714286,0.299435028,0.242937853,0.11504357,0.216814159,0.975056925,Calvin Coolidge
Coolidge,Calvin,2,12342,1928,12,0.588235294,0.245098039,0.310726644,0.411764706,0.470588235,0.617647059,0.029411765,0.147058824,0.117647059,0,0.088235294,0.538904899,0.28049952,0.157930055,0.089238845,0.985906504,Calvin Coolidge
Coolidge,Calvin,2,5815,1928,4,0.555555556,0.333333333,0.2,0.444444444,0.888888889,0.444444444,0,0.333333333,0.111111111,0,0.111111111,0.21978022,0.091575092,0.103079338,0.047120419,0.995142858,Calvin Coolidge
Coolidge,Calvin,2,7981,1928,5,0.125,-0.083333333,0.184375,0.875,0.875,0.4375,0,0.125,0.125,0,0.3125,0.445887446,0.229437229,0.147827065,0.064777328,0.990424158,Calvin Coolidge
Eisenhower,Dwight,2,25849,1953,10,0.787234043,0.382978723,0.392183492,0.212765957,0.482269504,0.666666667,0.021276596,0.205673759,0.070921986,0,0.035460993,0.645390071,0.330969267,0.217911574,0.2,0.956417685,Dwight Eisenhower
Eisenhower,Dwight,2,19215,1953,11,0.605633803,0.20657277,0.379884943,0.394366197,0.394366197,0.676056338,0.021126761,0.105633803,0.070422535,0.035211268,0.091549296,0.314861461,0.099076406,0.138013692,0.263450835,0.963640178,Dwight Eisenhower
Eisenhower,Dwight,2,14412,1953,12,0.632653061,0.306122449,0.254310704,0.367346939,0.489795918,0.571428571,0.06122449,0.183673469,0.102040816,0.020408163,0.06122449,0.514084507,0.259389671,0.176145606,0.256544503,0.954810813,Dwight Eisenhower
Eisenhower,Dwight,2,16171,1953,2,0.5,0.237654321,0.183539095,0.5,0.5,0.509259259,0.074074074,0.166666667,0.138888889,0.027777778,0.083333333,0.397260274,0.161339422,0.153787452,0.197802198,0.969580504,Dwight Eisenhower
Eisenhower,Dwight,2,12996,1953,3,0.465116279,0.166666667,0.294862088,0.534883721,0.395348837,0.604651163,0.023255814,0.104651163,0.162790698,0.011627907,0.093023256,0.581749049,0.319391635,0.187624514,0.246418338,0.953765879,Dwight Eisenhower
Eisenhower,Dwight,2,16891,1953,4,0.574074074,0.265432099,0.26563786,0.425925926,0.407407407,0.583333333,0.055555556,0.148148148,0.138888889,0.018518519,0.055555556,0.475,0.204166667,0.189775,0.212598425,0.959654134,Dwight Eisenhower
Eisenhower,Dwight,2,18977,1953,5,0.676470588,0.345588235,0.286721453,0.323529412,0.514705882,0.588235294,0.036764706,0.213235294,0.102941176,0.014705882,0.044117647,0.496143959,0.265638389,0.175945176,0.259047619,0.954421821,Dwight Eisenhower
Eisenhower,Dwight,2,22450,1953,6,0.483146067,0.179775281,0.203282414,0.516853933,0.539325843,0.533707865,0.06741573,0.140449438,0.095505618,0.033707865,0.129213483,0.492366412,0.21692112,0.168256512,0.253561254,0.957336668,Dwight Eisenhower
Eisenhower,Dwight,2,7743,1953,7,0.647058824,0.287581699,0.353171857,0.352941176,0.431372549,0.647058824,0.019607843,0.156862745,0.117647059,0,0.058823529,0.451851852,0.158024691,0.214222222,0.274193548,0.941261649,Dwight Eisenhower
Eisenhower,Dwight,2,6322,1953,8,0.608695652,0.268115942,0.30926276,0.391304348,0.565217391,0.608695652,0,0.195652174,0.086956522,0.02173913,0.086956522,0.357142857,0.176190476,0.11922449,0.247311828,0.970514373,Dwight Eisenhower
Eisenhower,Dwight,2,8412,1953,9,0.593220339,0.242937853,0.257454754,0.406779661,0.542372881,0.576271186,0.06779661,0.152542373,0.084745763,0,0.118644068,0.405405405,0.156756757,0.176461651,0.241803279,0.957330994,Dwight Eisenhower
Eisenhower,Dwight,2,17297,1954,1,0.688073394,0.333333333,0.285312684,0.311926606,0.587155963,0.587155963,0.036697248,0.220183486,0.064220183,0.018348624,0.073394495,0.526785714,0.255208333,0.163879145,0.195691203,0.967930293,Dwight Eisenhower
Eisenhower,Dwight,2,39258,1954,10,0.571929825,0.245614035,0.256494922,0.428070175,0.610526316,0.568421053,0.021052632,0.196491228,0.073684211,0.031578947,0.10877193,0.399332592,0.193919169,0.143540778,0.240709459,0.965448377,Dwight Eisenhower
Eisenhower,Dwight,2,20409,1954,11,0.661971831,0.232394366,0.422376513,0.338028169,0.38028169,0.704225352,0.021126761,0.105633803,0.056338028,0.028169014,0.084507042,0.486607143,0.197916667,0.199418048,0.240677966,0.95200447,Dwight Eisenhower
Eisenhower,Dwight,2,11764,1954,12,0.632653061,0.24829932,0.374260725,0.367346939,0.489795918,0.663265306,0,0.153061224,0.081632653,0.010204082,0.091836735,0.36802974,0.114002478,0.184323047,0.267029973,0.950780222,Dwight Eisenhower
Eisenhower,Dwight,2,10461,1954,2,0.428571429,0.185185185,0.240513983,0.571428571,0.380952381,0.555555556,0.031746032,0.126984127,0.19047619,0.031746032,0.063492063,0.32173913,0.113043478,0.134638941,0.215017065,0.97105033,Dwight Eisenhower
Eisenhower,Dwight,2,17970,1954,3,0.540740741,0.217283951,0.253201646,0.459259259,0.444444444,0.577777778,0.066666667,0.125925926,0.118518519,0.014814815,0.096296296,0.365384615,0.145032051,0.140204327,0.245009074,0.965648668,Dwight Eisenhower
Eisenhower,Dwight,2,20906,1954,4,0.40952381,0.117460317,0.254204082,0.59047619,0.533333333,0.571428571,0.00952381,0.123809524,0.123809524,0.028571429,0.142857143,0.49882904,0.259172521,0.172770102,0.197368421,0.965900638,Dwight Eisenhower
Eisenhower,Dwight,2,20086,1954,5,0.622047244,0.265091864,0.342153884,0.377952756,0.377952756,0.645669291,0.023622047,0.141732283,0.102362205,0.039370079,0.047244094,0.502222222,0.188888889,0.24941037,0.220103986,0.945103783,Dwight Eisenhower
Eisenhower,Dwight,2,21180,1954,6,0.534246575,0.221461187,0.268943517,0.465753425,0.342465753,0.589041096,0.075342466,0.102739726,0.150684932,0.01369863,0.068493151,0.511538462,0.234615385,0.18597929,0.219219219,0.959229765,Dwight Eisenhower
Eisenhower,Dwight,2,13650,1954,7,0.610619469,0.221238938,0.407001331,0.389380531,0.353982301,0.690265487,0.017699115,0.097345133,0.115044248,0,0.079646018,0.415384615,0.215384615,0.12495716,0.257990868,0.967762194,Dwight Eisenhower
Eisenhower,Dwight,2,21824,1954,8,0.648484848,0.307070707,0.259239669,0.351515152,0.509090909,0.575757576,0.066666667,0.181818182,0.090909091,0.012121212,0.072727273,0.437371663,0.2183436,0.132092305,0.253067485,0.966571733,Dwight Eisenhower
Eisenhower,Dwight,2,16239,1954,9,0.588235294,0.306372549,0.211851211,0.411764706,0.5,0.529411765,0.066176471,0.198529412,0.125,0.029411765,0.051470588,0.513196481,0.272727273,0.15604441,0.285115304,0.955509351,Dwight Eisenhower
Eisenhower,Dwight,2,15490,1955,1,0.607476636,0.277258567,0.295239759,0.392523364,0.542056075,0.598130841,0.018691589,0.186915888,0.112149533,0,0.08411215,0.466321244,0.260794473,0.140148729,0.21703854,0.969582325,Dwight Eisenhower
Eisenhower,Dwight,2,13070,1955,2,0.578947368,0.294736842,0.174559557,0.421052632,0.673684211,0.484210526,0.073684211,0.231578947,0.084210526,0.021052632,0.105263158,0.479553903,0.229244114,0.164455991,0.260989011,0.957078793,Dwight Eisenhower
Eisenhower,Dwight,2,15887,1955,3,0.545454545,0.296969697,0.262942149,0.454545455,0.490909091,0.554545455,0.009090909,0.209090909,0.181818182,0.009090909,0.036363636,0.41954023,0.143678161,0.202913199,0.240174672,0.951265389,Dwight Eisenhower
Eisenhower,Dwight,2,8630,1955,4,0.588235294,0.240196078,0.30916955,0.411764706,0.5,0.617647059,0.014705882,0.161764706,0.088235294,0.029411765,0.088235294,0.47826087,0.23510467,0.186613457,0.247272727,0.953855582,Dwight Eisenhower
Eisenhower,Dwight,2,22794,1955,5,0.652173913,0.302536232,0.314862949,0.347826087,0.456521739,0.619565217,0.032608696,0.173913043,0.10326087,0.016304348,0.054347826,0.602564103,0.276353276,0.242329608,0.282208589,0.931612503,Dwight Eisenhower
Eisenhower,Dwight,2,24953,1955,6,0.726190476,0.347222222,0.330952381,0.273809524,0.452380952,0.630952381,0.047619048,0.18452381,0.077380952,0.017857143,0.041666667,0.544954128,0.262385321,0.19660904,0.235624123,0.953674167,Dwight Eisenhower
Eisenhower,Dwight,2,12557,1955,7,0.582089552,0.218905473,0.332234351,0.417910448,0.328358209,0.641791045,0.059701493,0.089552239,0.119402985,0.014925373,0.074626866,0.376344086,0.15651135,0.156865919,0.193641618,0.96962423,Dwight Eisenhower
Eisenhower,Dwight,2,7649,1955,8,0.58490566,0.194968553,0.361765753,0.41509434,0.41509434,0.660377358,0.037735849,0.094339623,0.094339623,0,0.113207547,0.5875,0.320833333,0.20434375,0.248826291,0.949153903,Dwight Eisenhower
Eisenhower,Dwight,2,17983,1956,1,0.731092437,0.411764706,0.251917237,0.268907563,0.705882353,0.529411765,0.042016807,0.294117647,0.067226891,0.008403361,0.058823529,0.489177489,0.274170274,0.127947377,0.204819277,0.973793911,Dwight Eisenhower
