lastname,firstname,Ccode,Word Count,year,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
MacDonald,Ramsay,200,99948,1931,0.604651163,0.255260244,0.276988113,0.395348837,0.485049834,0.596345515,0.048172757,0.157807309,0.079734219,0.033222591,0.084717608,0.432072456,0.216835376,0.133661016,0.242839855,0.967541778,Ramsay MacDonald
MacDonald,Ramsay,200,34123,1932,0.540669856,0.266347687,0.228863808,0.459330144,0.4784689,0.545454545,0.04784689,0.177033493,0.148325359,0.019138756,0.062200957,0.375394322,0.186645636,0.109078606,0.247924081,0.972956787,Ramsay MacDonald
MacDonald,Ramsay,200,42454,1933,0.661016949,0.271186441,0.38060902,0.338983051,0.381355932,0.673728814,0.021186441,0.13559322,0.084745763,0.029661017,0.055084746,0.422835634,0.207444584,0.133862398,0.228460794,0.96941769,Ramsay MacDonald
MacDonald,Ramsay,200,40270,1934,0.705583756,0.351945854,0.27540519,0.294416244,0.517766497,0.583756345,0.065989848,0.203045685,0.081218274,0.010152284,0.055837563,0.519781719,0.262846749,0.169260491,0.211827957,0.964145896,Ramsay MacDonald
MacDonald,Ramsay,200,16520,1935,0.544303797,0.265822785,0.191668002,0.455696203,0.632911392,0.506329114,0.050632911,0.215189873,0.101265823,0.025316456,0.101265823,0.526011561,0.256262042,0.156363393,0.185882353,0.970934805,Ramsay MacDonald
MacMillan,Harold,200,127948,1957,0.560723514,0.24332472,0.258317809,0.439276486,0.550387597,0.573643411,0.029715762,0.177002584,0.103359173,0.018087855,0.098191214,0.443868739,0.21099597,0.152585304,0.250485437,0.961779603,Harold MacMillan
MacMillan,Harold,200,94604,1958,0.62797619,0.256944444,0.35760523,0.37202381,0.398809524,0.65625,0.025297619,0.132440476,0.105654762,0.013392857,0.066964286,0.461145774,0.225940631,0.158383215,0.275975359,0.956290135,Harold MacMillan
MacMillan,Harold,200,81211,1959,0.64173913,0.288115942,0.295581399,0.35826087,0.570434783,0.6,0.027826087,0.193043478,0.08,0.006956522,0.092173913,0.447368421,0.182594645,0.174413563,0.284794453,0.950327985,Harold MacMillan
MacMillan,Harold,200,69224,1960,0.612546125,0.290282903,0.262787816,0.387453875,0.549815498,0.573800738,0.035055351,0.197416974,0.099630996,0.016605166,0.077490775,0.478114478,0.228395062,0.180607421,0.313294798,0.943416635,Harold MacMillan
MacMillan,Harold,200,100636,1961,0.606276748,0.251545411,0.32390858,0.393723252,0.447931526,0.630527817,0.025677603,0.146932953,0.102710414,0.017118402,0.07703281,0.44324016,0.199277429,0.172931807,0.285656072,0.950600979,Harold MacMillan
MacMillan,Harold,200,101237,1962,0.630057803,0.286608863,0.286426209,0.369942197,0.554913295,0.593930636,0.027456647,0.193641618,0.083815029,0.01734104,0.083815029,0.429709732,0.218364637,0.150112616,0.282564312,0.957583532,Harold MacMillan
MacMillan,Harold,200,93625,1963,0.558303887,0.241460542,0.256130055,0.441696113,0.561837456,0.570671378,0.03180212,0.176678445,0.106007067,0.010600707,0.104240283,0.339589443,0.172434018,0.113786775,0.249229414,0.971640989,Harold MacMillan
Madison,James,2,4471,1813,0.272727273,-0.03030303,0.246280992,0.727272727,0.909090909,0.454545455,0,0.181818182,0,0,0.363636364,0.04,-0.057777778,0.112746667,0.068322981,0.992296812,James Madison
Major,John,200,9177,1990,0.854545455,0.548484848,0.262347107,0.145454545,0.8,0.481818182,0.063636364,0.381818182,0.054545455,0,0.018181818,0.46961326,0.285451197,0.100613534,0.378006873,0.961967393,John Major
Major,John,200,119150,1991,0.726568006,0.439276486,0.233271205,0.273431994,0.762508809,0.49119098,0.040169133,0.33192389,0.07329105,0.014094433,0.049330514,0.340318199,0.152373561,0.102220186,0.355105105,0.96370109,John Major
Major,John,200,102860,1992,0.65890028,0.38583411,0.212722688,0.34109972,0.764212488,0.483690587,0.036346692,0.309412861,0.08667288,0.011183597,0.072693383,0.487908962,0.246562352,0.150566124,0.337209302,0.949227703,John Major
Major,John,200,110976,1993,0.721539722,0.427245427,0.234740123,0.278460278,0.751842752,0.4995905,0.041769042,0.319410319,0.075348075,0.007371007,0.056511057,0.323577236,0.144444444,0.101901249,0.331703341,0.966199015,John Major
Major,John,200,97887,1994,0.714563107,0.429773463,0.237734754,0.285436893,0.745631068,0.499029126,0.033980583,0.324271845,0.083495146,0.010679612,0.048543689,0.43831013,0.215394463,0.13111361,0.330870543,0.956618369,John Major
Major,John,200,124408,1995,0.720893142,0.423444976,0.235721099,0.279106858,0.725677831,0.505582137,0.042264753,0.312599681,0.071770335,0.01754386,0.050239234,0.368297456,0.165427267,0.125993421,0.329220268,0.958520412,John Major
Major,John,200,126772,1996,0.720965309,0.41025641,0.236663186,0.279034691,0.698340875,0.5173454,0.052036199,0.291101056,0.073152338,0.008295626,0.058069382,0.388127854,0.177701674,0.135043056,0.335356601,0.95471242,John Major
Major,John,200,26494,1997,0.788321168,0.486618005,0.248026,0.211678832,0.773722628,0.49270073,0.051094891,0.350364964,0.062043796,0.00729927,0.03649635,0.325657895,0.1875,0.09269607,0.310657596,0.971203262,John Major
Marcos ,Ferdinand,840,31414,1969,0.489932886,0.288590604,0.126525832,0.510067114,0.88590604,0.382550336,0.053691275,0.308724832,0.093959732,0.026845638,0.134228188,0.579856115,0.411031175,0.1532165,0.176540284,0.972951115,Ferdinand Marcos 
Marcos ,Ferdinand,840,22282,1970,0.451327434,0.247787611,0.145931553,0.548672566,0.672566372,0.442477876,0.053097345,0.230088496,0.159292035,0.008849558,0.10619469,0.510280374,0.360124611,0.118793956,0.174382716,0.979284387,Ferdinand Marcos 
Marcos ,Ferdinand,840,15750,1971,0.494505495,0.252747253,0.148508634,0.505494505,0.791208791,0.43956044,0.054945055,0.252747253,0.098901099,0.010989011,0.142857143,0.487323944,0.339906103,0.132343583,0.204035874,0.972997161,Ferdinand Marcos 
Marcos ,Ferdinand,840,8983,1974,0.487804878,0.195121951,0.220107079,0.512195122,0.634146341,0.536585366,0.024390244,0.182926829,0.097560976,0.024390244,0.134146341,0.318681319,0.131868132,0.100615868,0.310606061,0.968748102,Ferdinand Marcos 
Marcos ,Ferdinand,840,6021,1975,0.416666667,0.076388889,0.3375,0.583333333,0.291666667,0.645833333,0.020833333,0.041666667,0.104166667,0.083333333,0.104166667,0.358208955,0.151741294,0.124526621,0.263736264,0.967157814,Ferdinand Marcos 
McKinley,William,2,16332,1897,0.826086957,0.427536232,0.395463138,0.173913043,0.565217391,0.652173913,0,0.260869565,0.043478261,0.02173913,0.02173913,0.441696113,0.228504122,0.13686274,0.075163399,0.989712931,William McKinley
McKinley,William,2,20907,1898,0.8,0.433333333,0.346,0.2,0.7,0.6,0,0.3,0.05,0,0.05,0.465909091,0.223484848,0.163174716,0.053763441,0.991227166,William McKinley
McKinley,William,2,23372,1899,0.622641509,0.34591195,0.225916696,0.377358491,0.716981132,0.509433962,0.018867925,0.283018868,0.094339623,0.018867925,0.075471698,0.452162516,0.231542158,0.149323306,0.06495098,0.990301305,William McKinley
McKinley,William,2,19883,1900,0.574468085,0.262411348,0.261204165,0.425531915,0.723404255,0.553191489,0,0.234042553,0.085106383,0,0.127659574,0.453731343,0.225373134,0.148906215,0.065550907,0.990239063,William McKinley
Mendes,Pierre ,220,18680,1954,0.453125,0.177083333,0.190673828,0.546875,0.59375,0.515625,0.046875,0.1640625,0.109375,0.03125,0.1328125,0.407098121,0.212943633,0.114533148,0.210873147,0.975848035,Pierre  Mendes
Milosevic,Slobodan,345,10441,1992,0.555555556,0.236111111,0.248148148,0.444444444,0.527777778,0.569444444,0.041666667,0.166666667,0.097222222,0.027777778,0.097222222,0.196721311,0.049180328,0.098065036,0.227848101,0.977656068,Slobodan Milosevic
Milosevic,Slobodan,345,5042,1993,0.714285714,0.26984127,0.405442177,0.285714286,0.428571429,0.69047619,0.047619048,0.119047619,0.047619048,0,0.095238095,0.521126761,0.190140845,0.212180123,0.22826087,0.951567581,Slobodan Milosevic
Milosevic,Slobodan,345,8259,1999,0.290322581,0.091397849,0.12591051,0.709677419,0.677419355,0.435483871,0.048387097,0.161290323,0.14516129,0.032258065,0.177419355,0,-0.106918239,0.11505874,0.226277372,0.973964811,Slobodan Milosevic
Milosevic,Slobodan,345,6828,2000,-0.238095238,-0.317460317,0.123809524,0.761904762,0.952380952,0.238095238,0.047619048,0.095238095,0.095238095,0.095238095,0.428571429,-0.043478261,-0.072463768,0.057116852,0.092105263,0.994739237,Slobodan Milosevic
Monroe,James,2,7828,1817,0.578947368,0.280701754,0.215512465,0.421052632,0.631578947,0.526315789,0.052631579,0.210526316,0.105263158,0,0.105263158,0.581027668,0.314888011,0.185314565,0.069852941,0.987055233,James Monroe
Monroe,James,2,4376,1818,0.714285714,0.333333333,0.314285714,0.285714286,0.857142857,0.571428571,0,0.285714286,0,0,0.142857143,0.228915663,0.032128514,0.12051096,0.040462428,0.995123834,James Monroe
Monroe,James,2,4715,1819,0.777777778,0.37037037,0.259259259,0.222222222,0.666666667,0.555555556,0.111111111,0.222222222,0,0,0.111111111,0.505376344,0.238351254,0.189455428,0.046153846,0.991255903,James Monroe
Monroe,James,2,10392,1821,0.4,0.233333333,0.136,0.6,0.8,0.4,0,0.3,0.1,0.1,0.1,0.397333333,0.146666667,0.173205333,0.025974026,0.99550116,James Monroe
Monroe,James,2,4809,1822,0.473684211,0.228070175,0.188919668,0.526315789,0.947368421,0.421052632,0,0.315789474,0.052631579,0,0.210526316,0.573964497,0.299802761,0.205153881,0.10106383,0.979266363,James Monroe
Monroe,James,2,6509,1823,0.75,0.5,0.2875,0.25,0.75,0.375,0,0.5,0,0,0.125,0.526315789,0.271929825,0.182072022,0.077669903,0.985858484,James Monroe
Monroe,James,2,8481,1824,0.636363636,0.424242424,0.18677686,0.363636364,0.545454545,0.454545455,0.090909091,0.272727273,0.181818182,0,0,0.434262948,0.136786189,0.214183902,0.041984733,0.991007546,James Monroe
Netanyahu,Benjamin,666,82789,2009,0.580052493,0.262904637,0.212598425,0.419947507,0.514435696,0.539370079,0.086614173,0.164041995,0.097112861,0.019685039,0.093175853,0.363867684,0.188634436,0.088652953,0.279427943,0.975227888,Benjamin Netanyahu
Netanyahu,Benjamin,666,137448,2010,0.573033708,0.285446763,0.197265857,0.426966292,0.524879615,0.519261637,0.080256822,0.186998395,0.117977528,0.020064205,0.075441413,0.270708796,0.101243002,0.102979953,0.26181971,0.973037819,Benjamin Netanyahu
Netanyahu,Benjamin,666,99397,2011,0.600840336,0.284663866,0.216424511,0.399159664,0.516806723,0.540966387,0.080882353,0.178571429,0.094537815,0.025210084,0.079831933,0.33443299,0.133883162,0.109216316,0.281907018,0.969211154,Benjamin Netanyahu
Netanyahu,Benjamin,666,57133,2012,0.548736462,0.247292419,0.196217858,0.451263538,0.545126354,0.523465704,0.079422383,0.171480144,0.097472924,0.027075812,0.101083032,0.277667329,0.119063397,0.092263121,0.26854096,0.975223573,Benjamin Netanyahu
Netanyahu,Benjamin,666,60006,2013,0.57807309,0.274086379,0.223333076,0.42192691,0.475083056,0.546511628,0.079734219,0.162790698,0.124584718,0.011627907,0.074750831,0.312460064,0.134824281,0.093364472,0.277803415,0.974063031,Benjamin Netanyahu
Netanyahu,Benjamin,666,67842,2014,0.424908425,0.194749695,0.181354909,0.575091575,0.538461538,0.5,0.042124542,0.17032967,0.163003663,0.025641026,0.098901099,0.142707789,0.002962189,0.09010072,0.22204148,0.979993903,Benjamin Netanyahu
Netanyahu,Benjamin,666,71804,2015,0.385435169,0.148608644,0.138353593,0.614564831,0.593250444,0.465364121,0.06749556,0.159857904,0.11722913,0.053285968,0.136767318,0.150859951,0.029156429,0.071689754,0.216705158,0.984464461,Benjamin Netanyahu
Netanyahu,Benjamin,666,53142,2016,0.529411765,0.259426848,0.178923445,0.470588235,0.628959276,0.495475113,0.054298643,0.214932127,0.099547511,0.036199095,0.099547511,0.26173542,0.113798009,0.093048892,0.239177489,0.9777448,Benjamin Netanyahu
Nimeiry,Gaafar,625,6985,1978,0.75,0.416666667,0.2125,0.25,0.916666667,0.458333333,0.083333333,0.333333333,0,0,0.125,0.296442688,0.175230567,0.107438017,0.086642599,0.990691291,Gaafar Nimeiry
Nixon,Richard,2,4678,1968,0.421052632,0.122807018,0.142382271,0.578947368,0.368421053,0.447368421,0.184210526,0.078947368,0,0.184210526,0.105263158,0.219512195,0.046070461,0.118937141,0.236024845,0.97192788,Richard Nixon
Nixon,Richard,2,141853,1969,0.524324324,0.193993994,0.272979791,0.475675676,0.45045045,0.595495495,0.042342342,0.124324324,0.105405405,0.031531532,0.100900901,0.485072006,0.227256762,0.171019057,0.280515542,0.952026497,Richard Nixon
Nixon,Richard,2,110590,1970,0.582608696,0.24384058,0.242604915,0.417391304,0.567391304,0.564130435,0.05326087,0.173913043,0.066304348,0.032608696,0.109782609,0.426724138,0.194923372,0.135691018,0.24838013,0.966297047,Richard Nixon
Nixon,Richard,2,110164,1971,0.486218302,0.18522602,0.221616023,0.513781698,0.560088203,0.546857773,0.040793826,0.155457552,0.099228225,0.033076075,0.124586549,0.39976181,0.182215165,0.123923887,0.264740222,0.967192363,Richard Nixon
Nixon,Richard,2,111811,1972,0.409805735,0.123959297,0.189376336,0.590194265,0.593894542,0.513413506,0.063829787,0.127659574,0.107308048,0.018501388,0.169287697,0.421153112,0.191548937,0.136857234,0.292162162,0.960015495,Richard Nixon
Nixon,Richard,2,128400,1973,0.486415425,0.215600351,0.18750362,0.513584575,0.566170026,0.511831727,0.057843996,0.173531989,0.121822962,0.025416301,0.109553024,0.436981995,0.229017815,0.121737489,0.245905172,0.970064122,Richard Nixon
Nixon,Richard,2,78286,1974,0.552833078,0.295048494,0.162252204,0.447166922,0.676875957,0.467075038,0.070444104,0.238897397,0.10719755,0.016845329,0.099540582,0.45761079,0.249036609,0.117468564,0.239281788,0.971891912,Richard Nixon
Nu,U,775,11577,1947,0.582089552,0.213930348,0.299621297,0.417910448,0.537313433,0.611940299,0.029850746,0.149253731,0.059701493,0.029850746,0.119402985,0.285223368,0.105383734,0.09867857,0.187150838,0.981532223,U Nu
Nu,U,775,28407,1948,0.345132743,0.174041298,0.122813063,0.654867257,0.831858407,0.398230088,0.017699115,0.256637168,0.132743363,0.03539823,0.159292035,0.169230769,0.033136095,0.087601695,0.117954071,0.989667023,U Nu
Nu,U,775,21564,1949,0.446153846,0.123076923,0.190248521,0.553846154,0.615384615,0.515384615,0.076923077,0.130769231,0.038461538,0.061538462,0.176923077,0.175324675,0.016774892,0.098229044,0.174262735,0.982882338,U Nu
Nu,U,775,19748,1960,0.950617284,0.456790123,0.471787837,0.049382716,0.469135802,0.716049383,0.049382716,0.209876543,0,0,0.024691358,0.506134969,0.186605317,0.261026008,0.110504775,0.97115538,U Nu
Obama,Barack,2,817831,2009,0.484788621,0.218402915,0.169199979,0.515211379,0.551297247,0.496641644,0.076254445,0.169498222,0.118925326,0.032529962,0.106150402,0.427646281,0.215350937,0.115649212,0.257215447,0.970253236,Barack Obama
Obama,Barack,2,810705,2010,0.441777534,0.173684451,0.167986264,0.558222466,0.604032369,0.494170896,0.063228638,0.163489233,0.106706899,0.033877383,0.138526951,0.387498198,0.178542257,0.119390749,0.259429263,0.969026546,Barack Obama
Obama,Barack,2,611675,2011,0.427072403,0.162061327,0.16586219,0.572927597,0.643581672,0.488457503,0.054389647,0.170689052,0.100909409,0.034452606,0.151101784,0.425818182,0.195575758,0.137552943,0.257358898,0.964599526,Barack Obama
Obama,Barack,2,740305,2012,0.404202719,0.168429245,0.137990515,0.595797281,0.687817607,0.452685071,0.058096415,0.191319874,0.110836424,0.034473287,0.15258893,0.42627808,0.195532331,0.139773032,0.281728835,0.960621907,Barack Obama
Obama,Barack,2,645038,2013,0.46533185,0.189655172,0.180552528,0.53466815,0.62143122,0.503522432,0.055061179,0.174082314,0.104375232,0.026325547,0.136633296,0.395653434,0.182285328,0.130930752,0.23815621,0.968818028,Barack Obama
Obama,Barack,2,598510,2014,0.478841022,0.190812047,0.184654009,0.521158978,0.627525734,0.507624857,0.061189478,0.170606176,0.09492947,0.022493328,0.143156691,0.444949619,0.211415581,0.143472697,0.243750581,0.965028447,Barack Obama
Obama,Barack,2,602774,2015,0.436019827,0.175570651,0.172518839,0.563980173,0.639618138,0.492931889,0.047732697,0.177345328,0.1127226,0.026803745,0.142463742,0.398717328,0.189436108,0.129590251,0.247872582,0.96787813,Barack Obama
Obama,Barack,2,435356,2016,0.472424558,0.192421089,0.184237662,0.527575442,0.662851197,0.502861602,0.046566077,0.186784599,0.093132154,0.026014568,0.144640999,0.400977552,0.186217717,0.137149453,0.258125168,0.964598274,Barack Obama
Obama,Barack,2,34026,2017,0.34439834,0.121715076,0.141461063,0.65560166,0.67219917,0.452282158,0.058091286,0.161825726,0.141078838,0.012448133,0.174273859,0.410872314,0.176569743,0.136514614,0.233527132,0.968120134,Barack Obama
Olmert,Ehud,666,85864,2006,0.500725689,0.213352685,0.167944119,0.499274311,0.423802612,0.505079826,0.117561684,0.127721335,0.100145138,0.065312046,0.084179971,0.305667113,0.132678864,0.08369411,0.235153584,0.98031903,Ehud Olmert
Olmert,Ehud,666,68971,2007,0.591647332,0.271461717,0.210714843,0.408352668,0.422273782,0.542923434,0.104408353,0.148491879,0.088167053,0.053364269,0.062645012,0.36835443,0.179957806,0.095528601,0.214321233,0.979526192,Ehud Olmert
Olmert,Ehud,666,130406,2008,0.535676251,0.249201278,0.184618264,0.464323749,0.536741214,0.512247071,0.079872204,0.17571885,0.10543131,0.034078807,0.092651757,0.447062728,0.248700077,0.108031146,0.237601215,0.974331669,Ehud Olmert
Olmert,Ehud,666,36995,2009,0.45686901,0.193823216,0.183741796,0.54313099,0.549520767,0.511182109,0.051118211,0.166134185,0.121405751,0.041533546,0.108626198,0.287815126,0.12429972,0.086446932,0.24743083,0.978610364,Ehud Olmert
Pierce,Franklin,2,13120,1853,0.612903226,0.290322581,0.288241415,0.387096774,0.64516129,0.580645161,0,0.225806452,0.096774194,0,0.096774194,0.4,0.205,0.11326,0.071925754,0.991853689,Franklin Pierce
Pierce,Franklin,2,10298,1854,0.485714286,0.228571429,0.188897959,0.514285714,0.914285714,0.457142857,0,0.285714286,0.057142857,0.028571429,0.171428571,0.20661157,0.078971534,0.107292307,0.087939698,0.990564747,Franklin Pierce
Pierce,Franklin,2,11738,1855,0.294117647,0.176470588,0.152941176,0.705882353,0.705882353,0.411764706,0,0.235294118,0.235294118,0,0.117647059,0.25606469,0.077268643,0.11688523,0.043814433,0.99487874,Franklin Pierce
Pierce,Franklin,2,10641,1856,0.6,0.222222222,0.274666667,0.4,0.266666667,0.6,0.133333333,0.066666667,0.066666667,0.066666667,0.066666667,0.266666667,0.108080808,0.10230303,0.043478261,0.995552042,Franklin Pierce
Polk,James,2,21156,1845,0.696969697,0.272727273,0.424793388,0.303030303,0.484848485,0.696969697,0,0.151515152,0.060606061,0,0.090909091,0.281751825,0.120681265,0.104001705,0.087882823,0.990860037,James Polk
Polk,James,2,18519,1846,0.542857143,0.2,0.282938776,0.457142857,0.514285714,0.6,0.028571429,0.142857143,0.085714286,0.028571429,0.114285714,0.239160839,0.047086247,0.120911536,0.046666667,0.994357462,James Polk
Polk,James,2,16742,1847,0.245901639,-0.005464481,0.218274657,0.754098361,0.62295082,0.524590164,0,0.098360656,0.131147541,0.032786885,0.213114754,0.225913621,0.059246955,0.112592576,0.092006033,0.989640804,James Polk
Polk,James,2,21701,1848,0.454545455,0.131313131,0.274931129,0.545454545,0.666666667,0.575757576,0,0.151515152,0.090909091,0,0.181818182,0.281733746,0.124871001,0.114501241,0.048600884,0.994435138,James Polk
Putin ,Vladimir ,365,9071,2000,0.757575758,0.297979798,0.409917355,0.242424242,0.333333333,0.696969697,0.075757576,0.106060606,0.03030303,0.03030303,0.060606061,0.460176991,0.252212389,0.090954656,0.226027397,0.979441756,Vladimir  Putin 
Rajapaska ,Mahinda,780,8164,2005,0.82,0.51,0.14848,0.18,0.58,0.39,0.25,0.27,0.03,0.04,0.02,0.725663717,0.486725664,0.123987783,0.306748466,0.961966938,Mahinda Rajapaska 
Rajapaska ,Mahinda,780,10278,2006,0.542168675,0.224899598,0.234257512,0.457831325,0.578313253,0.554216867,0.048192771,0.168674699,0.096385542,0.012048193,0.120481928,0.439393939,0.234848485,0.131129477,0.239193084,0.968634736,Mahinda Rajapaska 
Ramos,Fidel,840,4918,1994,0.583333333,0.381944444,0.194791667,0.416666667,0.875,0.416666667,0,0.375,0.083333333,0.0625,0.0625,0.469026549,0.333333333,0.167170491,0.298136646,0.95016035,Fidel Ramos
Ramos,Fidel,840,4484,1995,0.457627119,0.225988701,0.146452169,0.542372881,0.610169492,0.457627119,0.084745763,0.186440678,0.152542373,0,0.118644068,0.452830189,0.29245283,0.147098612,0.357575758,0.947401103,Fidel Ramos
Ramos,Fidel,840,5177,1996,0.409090909,0.189393939,0.152066116,0.590909091,0.954545455,0.386363636,0.022727273,0.295454545,0.068181818,0,0.227272727,0.622641509,0.339622642,0.212246351,0.293333333,0.93774107,Fidel Ramos
Ramos,Fidel,840,6382,1997,0.428571429,0.198412698,0.182312925,0.571428571,0.571428571,0.5,0.023809524,0.19047619,0.142857143,0.047619048,0.095238095,0.522123894,0.294985251,0.141232673,0.270967742,0.961730502,Fidel Ramos
Reagan,Ronald,2,326820,1981,0.511590727,0.198374634,0.220141968,0.488409273,0.534772182,0.548361311,0.060351719,0.147082334,0.09352518,0.030375699,0.120303757,0.416496425,0.177519578,0.14099239,0.242113412,0.965863851,Ronald Reagan
Reagan,Ronald,2,570652,1982,0.476235294,0.176627451,0.19722302,0.523764706,0.624,0.520470588,0.056470588,0.161176471,0.087529412,0.023529412,0.150823529,0.365824928,0.151292056,0.12636979,0.238322212,0.969883272,Ronald Reagan
Reagan,Ronald,2,611094,1983,0.493540052,0.177897038,0.224929184,0.506459948,0.601073345,0.546809779,0.045915325,0.154044921,0.085867621,0.020870602,0.146491751,0.395190381,0.173324427,0.133301805,0.251537423,0.966469608,Ronald Reagan
Reagan,Ronald,2,720554,1984,0.425448335,0.153259323,0.183778175,0.574551665,0.645260461,0.504355252,0.042527754,0.165841161,0.104184458,0.026302306,0.156789069,0.381265881,0.163663664,0.131335518,0.252686548,0.966813281,Ronald Reagan
Reagan,Ronald,2,480631,1985,0.483151761,0.175914196,0.218252538,0.516848239,0.577653914,0.542944008,0.049404611,0.149227261,0.094755511,0.024068913,0.139599696,0.396292294,0.164352814,0.144680108,0.247058087,0.964255609,Ronald Reagan
Reagan,Ronald,2,481877,1986,0.439648488,0.143189455,0.204228106,0.560351512,0.596536573,0.529077281,0.049625226,0.141121737,0.095373482,0.027655725,0.157146549,0.36166552,0.142779307,0.131685926,0.249725683,0.967114642,Ronald Reagan
Reagan,Ronald,2,498545,1987,0.459156434,0.170759922,0.200026396,0.540843566,0.634276562,0.520555259,0.042445275,0.166577683,0.098505072,0.021356113,0.150560598,0.388550748,0.163129901,0.136501313,0.235538229,0.967848723,Ronald Reagan
Reagan,Ronald,2,22920,1988,0.421052632,0.094298246,0.205955679,0.578947368,0.75,0.506578947,0.065789474,0.138157895,0.046052632,0.006578947,0.236842105,0.358649789,0.13689639,0.142084305,0.17612978,0.974974723,Ronald Reagan
Reagan,Ronald,2,4931,1989,0.544303797,0.202531646,0.310495113,0.455696203,0.278481013,0.620253165,0.088607595,0.063291139,0.151898734,0,0.075949367,0.540540541,0.247747748,0.179218408,0.348017621,0.937628836,Ronald Reagan
Roosevelt,Franklin,2,4331,1932,0.12,-0.04,0.22048,0.88,0.16,0.52,0.04,0,0.24,0.12,0.08,0.32,0.12,0.12928,0.2,0.974144,Franklin Roosevelt
Roosevelt,Franklin,2,53968,1933,0.572580645,0.220430108,0.272281478,0.427419355,0.483870968,0.592741935,0.064516129,0.129032258,0.092741935,0.008064516,0.112903226,0.395220588,0.189644608,0.108243674,0.185628743,0.979906863,Franklin Roosevelt
Roosevelt,Franklin,2,63180,1934,0.656626506,0.309236948,0.295681521,0.343373494,0.578313253,0.596385542,0.021084337,0.210843373,0.078313253,0.015060241,0.078313253,0.531707317,0.297831978,0.152691652,0.212548015,0.967545692,Franklin Roosevelt
Roosevelt,Franklin,2,64326,1935,0.535211268,0.220657277,0.232711764,0.464788732,0.647887324,0.545774648,0.035211268,0.186619718,0.088028169,0.007042254,0.137323944,0.419508327,0.227861486,0.119347018,0.18381877,0.978061778,Franklin Roosevelt
Roosevelt,Franklin,2,139520,1936,0.512820513,0.23694207,0.195928604,0.487179487,0.712250712,0.501424501,0.034188034,0.220797721,0.101139601,0.007122507,0.135327635,0.370811616,0.198932738,0.110959616,0.207201889,0.977008958,Franklin Roosevelt
Roosevelt,Franklin,2,75217,1937,0.585139319,0.256965944,0.247005147,0.414860681,0.544891641,0.566563467,0.052631579,0.173374613,0.092879257,0.015479876,0.099071207,0.382592361,0.202462951,0.11942312,0.168229167,0.979909548,Franklin Roosevelt
Roosevelt,Franklin,2,113333,1938,0.578732106,0.261758691,0.239313987,0.421267894,0.597137014,0.554192229,0.040899796,0.194274029,0.09202454,0.014314928,0.104294479,0.332460733,0.150232693,0.112738595,0.17583603,0.980176493,Franklin Roosevelt
Roosevelt,Franklin,2,71799,1939,0.58662614,0.2147923,0.309030774,0.41337386,0.547112462,0.617021277,0.030395137,0.145896657,0.069908815,0.009118541,0.127659574,0.374909355,0.178631859,0.122245681,0.192622951,0.976452676,Franklin Roosevelt
Roosevelt,Franklin,2,117807,1940,0.434850863,0.181580324,0.162621097,0.565149137,0.656200942,0.480376766,0.053375196,0.183673469,0.116169545,0.021978022,0.144427002,0.336113428,0.144564915,0.112479332,0.209884679,0.976392312,Franklin Roosevelt
Roosevelt,Franklin,2,82017,1941,0.483028721,0.236727589,0.176887156,0.516971279,0.506527415,0.501305483,0.060052219,0.180156658,0.138381201,0.046997389,0.07310705,0.231764706,0.062156863,0.09619654,0.183869419,0.982312398,Franklin Roosevelt
Roosevelt,Franklin,2,66280,1942,0.366459627,0.087991718,0.191998765,0.633540373,0.621118012,0.51242236,0.046583851,0.124223602,0.105590062,0.02484472,0.186335404,0.173130194,0.017082179,0.089964396,0.182332956,0.983596526,Franklin Roosevelt
Roosevelt,Franklin,2,66215,1943,0.444168734,0.17617866,0.183498451,0.555831266,0.699751861,0.496277916,0.032258065,0.193548387,0.099255583,0.022332506,0.156327543,0.315753888,0.117196304,0.112676045,0.2141339,0.975872239,Franklin Roosevelt
Roosevelt,Franklin,2,80703,1944,0.351111111,0.120740741,0.133428148,0.648888889,0.782222222,0.433333333,0.051111111,0.191111111,0.102222222,0.022222222,0.2,0.2680798,0.093516209,0.10038899,0.219084713,0.978006307,Franklin Roosevelt
Roosevelt,Franklin,2,23229,1945,0.415584416,0.16017316,0.170484061,0.584415584,0.714285714,0.480519481,0.038961039,0.188311688,0.11038961,0.012987013,0.168831169,0.233057851,0.058402204,0.09694693,0.202898551,0.980329608,Franklin Roosevelt
Roosevelt,Theodore,2,19750,1901,0.757575758,0.429292929,0.271625344,0.242424242,0.545454545,0.560606061,0.060606061,0.257575758,0.090909091,0.015151515,0.015151515,0.382594417,0.228790367,0.110453218,0.097777778,0.98920013,Theodore Roosevelt
Roosevelt,Theodore,2,9849,1902,0.6,0.253333333,0.3472,0.4,0.48,0.64,0,0.16,0.12,0,0.08,0.435897436,0.205128205,0.158308679,0.074183976,0.988256033,Theodore Roosevelt
Roosevelt,Theodore,2,14821,1903,0.692307692,0.316239316,0.305719921,0.307692308,0.871794872,0.564102564,0,0.282051282,0,0,0.153846154,0.455696203,0.254571027,0.126721145,0.076023392,0.990366229,Theodore Roosevelt
