lastname,firstname,Ccode,Word Count,year,month,distrust,task,bace,igb,sc,cc,power,name
Carter,Jimmy,2,70552,1980,4,0.105790646,0.615555556,0.326717557,0.128076063,0.480168269,0.62789068,0.258359873,Jimmy Carter
Carter,Jimmy,2,64518,1980,5,0.075433912,0.574879227,0.32322357,0.185492802,0.437253354,0.632838928,0.269883825,Jimmy Carter
Carter,Jimmy,2,59708,1980,6,0.070351759,0.543826579,0.349533628,0.168597169,0.391719745,0.626226583,0.26386037,Jimmy Carter
Carter,Jimmy,2,84948,1980,7,0.075,0.552929085,0.347549909,0.146666667,0.443601416,0.622772886,0.263274336,Jimmy Carter
Carter,Jimmy,2,57864,1980,8,0.048997773,0.599578504,0.352618454,0.150166113,0.467000835,0.591859808,0.250260688,Jimmy Carter
Carter,Jimmy,2,131049,1980,9,0.067770144,0.582425226,0.326025173,0.163413924,0.428938907,0.612573674,0.264592275,Jimmy Carter
Carter,Jimmy,2,45542,1981,1,0.072657744,0.620978405,0.340572557,0.179226069,0.329470199,0.584350721,0.333663366,Jimmy Carter
Cleveland,Grover,2,20192,1885,12,0.292307692,0.690789474,0.176470588,0.12195122,0.345238095,0.601832994,0.268656716,Grover Cleveland
Cleveland,Grover,2,15645,1886,12,0.217777778,0.706365503,0.174757282,0.120300752,0.372093023,0.594850949,0.321100917,Grover Cleveland
Cleveland,Grover,2,5437,1887,12,0.351351351,0.761904762,0.242424242,0.108108108,0.3,0.542944785,0.121212121,Grover Cleveland
Cleveland,Grover,2,13664,1888,12,0.277777778,0.685851319,0.208791209,0.098360656,0.26984127,0.574861368,0.244680851,Grover Cleveland
Cleveland,Grover,2,13155,1893,12,0.285087719,0.74015748,0.310810811,0.126213592,0.265306122,0.532258065,0.333333333,Grover Cleveland
Cleveland,Grover,2,16956,1894,12,0.205574913,0.751515152,0.145631068,0.075,0.259259259,0.617378049,0.245098039,Grover Cleveland
Cleveland,Grover,2,15128,1895,12,0.349137931,0.746411483,0.19047619,0.119341564,0.288135593,0.646983312,0.263513514,Grover Cleveland
Cleveland,Grover,2,16379,1896,12,0.260162602,0.698630137,0.255102041,0.082278481,0.458333333,0.606866002,0.252525253,Grover Cleveland
Clinton,William,2,6471,1993,1,0.058139535,0.736654804,0.376712329,0.118918919,0.402843602,0.574821853,0.352941176,William Clinton
Clinton,William,2,62175,1993,10,0.126292467,0.582754393,0.379707917,0.109346365,0.518413598,0.63836478,0.295763389,William Clinton
Clinton,William,2,70137,1993,11,0.122015915,0.63643441,0.339931952,0.113297872,0.527319588,0.645359019,0.257097289,William Clinton
Clinton,William,2,23565,1993,12,0.102396514,0.546910755,0.321499014,0.098615917,0.471728595,0.588815789,0.212525667,William Clinton
Clinton,William,2,60328,1993,2,0.09751434,0.629580574,0.424293978,0.100551809,0.470355731,0.648042025,0.275645499,William Clinton
Clinton,William,2,50153,1993,3,0.099815157,0.611442786,0.367713004,0.111016949,0.486371896,0.660142349,0.27110734,William Clinton
Clinton,William,2,55105,1993,4,0.097444089,0.645690834,0.344827586,0.113582208,0.509544008,0.64467138,0.259092613,William Clinton
Clinton,William,2,56953,1993,5,0.104818259,0.652258378,0.396842105,0.087706147,0.514103246,0.640080261,0.301824818,William Clinton
Clinton,William,2,51513,1993,6,0.116634799,0.644012945,0.360535932,0.096685083,0.528851874,0.641324341,0.26833404,William Clinton
Clinton,William,2,111021,1993,7,0.101290014,0.627714581,0.369650569,0.095395948,0.519757808,0.65148674,0.283034258,William Clinton
Clinton,William,2,36216,1993,8,0.113178295,0.612927192,0.382410423,0.077615298,0.559164733,0.662046474,0.298102981,William Clinton
Clinton,William,2,81509,1993,9,0.102902375,0.592412451,0.374600128,0.097111554,0.483529412,0.632396579,0.276567657,William Clinton
Clinton,William,2,58681,1994,1,0.080832823,0.549343499,0.383598912,0.125258087,0.48014661,0.609563717,0.290257649,William Clinton
Clinton,William,2,80198,1994,10,0.11259542,0.546120953,0.371779141,0.121052632,0.450961065,0.594594595,0.285624212,William Clinton
Clinton,William,2,75579,1994,11,0.079133065,0.579163555,0.379012001,0.112830754,0.54140414,0.616720955,0.300578035,William Clinton
Clinton,William,2,19547,1994,12,0.054761905,0.547288777,0.364817001,0.17384106,0.496993988,0.572450805,0.285540705,William Clinton
Clinton,William,2,50688,1994,2,0.129824561,0.617148554,0.358277592,0.103926097,0.482071713,0.628973277,0.249784297,William Clinton
Clinton,William,2,67918,1994,3,0.105488239,0.559322034,0.346630402,0.116586538,0.486633439,0.584747583,0.257016714,William Clinton
Clinton,William,2,75989,1994,4,0.148046607,0.616245487,0.379963348,0.092290377,0.53,0.640978481,0.275851098,William Clinton
Clinton,William,2,45192,1994,5,0.107491857,0.628008753,0.368712506,0.094043887,0.563498099,0.650887574,0.287234043,William Clinton
Clinton,William,2,31364,1994,6,0.119117647,0.592060811,0.328358209,0.097862767,0.506454816,0.632722008,0.240620957,William Clinton
Clinton,William,2,55909,1994,7,0.069915254,0.590026478,0.324039186,0.142342342,0.543506494,0.613954906,0.254901961,William Clinton
Clinton,William,2,25073,1994,8,0.09347181,0.573651452,0.345535714,0.0992,0.595441595,0.603122967,0.2858473,William Clinton
Clinton,William,2,22832,1994,9,0.093129771,0.602040816,0.366634336,0.119205298,0.473856209,0.583392477,0.254563895,William Clinton
Clinton,William,2,42533,1995,1,0.083937824,0.565614035,0.423851316,0.104442712,0.436041083,0.613003096,0.31745182,William Clinton
Clinton,William,2,10827,1995,10,0.099630996,0.585746102,0.413043478,0.111662531,0.557823129,0.58662614,0.300738007,William Clinton
Clinton,William,2,4502,1995,11,0.073825503,0.572916667,0.416243655,0.07079646,0.423076923,0.656126482,0.28342246,William Clinton
Clinton,William,2,8024,1995,12,0.05859375,0.538653367,0.407407407,0.113445378,0.551546392,0.57615894,0.288690476,William Clinton
Clinton,William,2,46111,1995,2,0.100086281,0.552380952,0.355325571,0.103418054,0.48458693,0.596447602,0.247775801,William Clinton
Clinton,William,2,46137,1995,3,0.0784689,0.574324324,0.381044487,0.105943152,0.485171103,0.589554983,0.282848546,William Clinton
Clinton,William,2,60466,1995,4,0.117806364,0.565084893,0.36201577,0.103283582,0.505090498,0.600379816,0.271635465,William Clinton
Clinton,William,2,46173,1995,5,0.128944995,0.545163357,0.384192096,0.134529148,0.472924188,0.574566474,0.284839204,William Clinton
Clinton,William,2,67122,1995,6,0.098489426,0.579776212,0.389182058,0.10851927,0.491374182,0.625525326,0.287755102,William Clinton
Clinton,William,2,5703,1995,8,0.12962963,0.653266332,0.352941176,0.074324324,0.546583851,0.605527638,0.245901639,William Clinton
Clinton,William,2,48871,1996,1,0.102466793,0.555555556,0.39524207,0.107958051,0.505928854,0.602588997,0.259948097,William Clinton
Clinton,William,2,66505,1996,10,0.124914207,0.554727344,0.442908852,0.110704961,0.426506024,0.591503268,0.316932474,William Clinton
Clinton,William,2,39098,1996,11,0.110992529,0.54558011,0.3813512,0.103381643,0.454931973,0.61085595,0.265697674,William Clinton
Clinton,William,2,38753,1996,12,0.075675676,0.576338401,0.352976548,0.107428571,0.5008726,0.569721116,0.245952677,William Clinton
Clinton,William,2,64156,1996,2,0.088873338,0.547373148,0.386799148,0.096539162,0.440112994,0.573081761,0.255924171,William Clinton
Clinton,William,2,48144,1996,3,0.163857678,0.516431925,0.417297297,0.115384615,0.427328111,0.582726671,0.27967033,William Clinton
Clinton,William,2,64371,1996,4,0.106802289,0.516141579,0.371417654,0.137341423,0.480169972,0.578168834,0.278083268,William Clinton
Clinton,William,2,67133,1996,5,0.114882507,0.489229495,0.395511405,0.126993503,0.40779703,0.566775244,0.259412651,William Clinton
Clinton,William,2,54939,1996,6,0.11682243,0.50347383,0.372525253,0.138557994,0.463878327,0.583553598,0.295115894,William Clinton
Clinton,William,2,59342,1996,7,0.123152709,0.561087866,0.372314195,0.125779037,0.479333745,0.579200907,0.276416819,William Clinton
Clinton,William,2,109715,1996,8,0.139149888,0.520234292,0.448587571,0.102549077,0.381605351,0.579426868,0.273770173,William Clinton
Clinton,William,2,41167,1997,1,0.108944954,0.532686084,0.347513481,0.141199226,0.468104223,0.590747331,0.259168704,William Clinton
Clinton,William,2,112277,1997,10,0.09383378,0.58066843,0.385436686,0.112588402,0.460482529,0.591789416,0.287384208,William Clinton
Clinton,William,2,110184,1997,11,0.099869167,0.545136284,0.385611511,0.102681292,0.443052392,0.604300157,0.287940235,William Clinton
Clinton,William,2,86841,1997,12,0.117312073,0.570834777,0.377990431,0.111930586,0.478911565,0.621814849,0.275521405,William Clinton
Clinton,William,2,43529,1997,2,0.089704383,0.571589628,0.385736596,0.127673797,0.46868476,0.539860681,0.282702703,William Clinton
Clinton,William,2,69829,1997,3,0.10113028,0.580779417,0.368757613,0.118681319,0.451196172,0.605891206,0.272070374,William Clinton
Clinton,William,2,67059,1997,4,0.106082037,0.542286609,0.368841971,0.126621692,0.463360882,0.596525569,0.291694352,William Clinton
Clinton,William,2,77002,1997,5,0.085106383,0.595003287,0.366020864,0.129144179,0.474607013,0.595683133,0.291499227,William Clinton
Clinton,William,2,59726,1997,6,0.121886121,0.59270787,0.355507868,0.127283105,0.467377666,0.578153928,0.275480059,William Clinton
Clinton,William,2,54378,1997,7,0.067639257,0.493981946,0.362940926,0.121518987,0.488922842,0.586006722,0.261138068,William Clinton
Clinton,William,2,33846,1997,8,0.10620915,0.570189274,0.375753516,0.096481271,0.497844828,0.603197674,0.26496903,William Clinton
Clinton,William,2,54939,1997,9,0.095238095,0.541103604,0.366871166,0.102984201,0.438345865,0.558857809,0.252320675,William Clinton
Clinton,William,2,89914,1998,1,0.136929461,0.554518072,0.413461538,0.118978102,0.420515314,0.59835332,0.301629007,William Clinton
Clinton,William,2,133782,1998,10,0.08931525,0.50761944,0.406170599,0.121133351,0.43514229,0.593734398,0.288821638,William Clinton
Clinton,William,2,76446,1998,11,0.102702703,0.518380988,0.375428964,0.1408308,0.471297359,0.570050428,0.273272214,William Clinton
Clinton,William,2,62090,1998,12,0.123183391,0.490812577,0.38893617,0.122044728,0.418168709,0.550478796,0.273321709,William Clinton
Clinton,William,2,91648,1998,2,0.108629442,0.570134333,0.395410886,0.108848315,0.425201072,0.570151921,0.277068295,William Clinton
Clinton,William,2,96575,1998,3,0.108034498,0.500426985,0.380486515,0.136363636,0.424285714,0.565879265,0.278974639,William Clinton
Clinton,William,2,93718,1998,4,0.099337748,0.523135868,0.378135224,0.118629908,0.454586534,0.576022427,0.274824191,William Clinton
Clinton,William,2,99394,1998,5,0.098221846,0.52923579,0.36319797,0.134692392,0.494470046,0.589877836,0.285040608,William Clinton
Clinton,William,2,145322,1998,6,0.098103336,0.541043267,0.366225166,0.124815725,0.461626904,0.602379931,0.277968428,William Clinton
Clinton,William,2,143912,1998,7,0.09553696,0.532814472,0.38960195,0.110167435,0.453559918,0.602729581,0.270660105,William Clinton
Clinton,William,2,59981,1998,8,0.153110048,0.496872207,0.426611227,0.123192597,0.406466513,0.575446821,0.293838863,William Clinton
Clinton,William,2,137346,1998,9,0.104721335,0.505521472,0.407731583,0.113426537,0.415934959,0.579720884,0.275764439,William Clinton
Clinton,William,2,84416,1999,1,0.135171486,0.519137986,0.403782895,0.108017817,0.430164631,0.587190742,0.265087422,William Clinton
Clinton,William,2,186921,1999,10,0.123661397,0.510257245,0.399800349,0.101109293,0.456627342,0.617161716,0.291846053,William Clinton
Clinton,William,2,133378,1999,11,0.113705584,0.534620506,0.386682851,0.115915119,0.452587496,0.601864512,0.283903676,William Clinton
Clinton,William,2,105071,1999,12,0.109792285,0.500746491,0.379897785,0.111428571,0.443020436,0.594007609,0.280214861,William Clinton
Clinton,William,2,106128,1999,2,0.119514472,0.528375227,0.411739318,0.12179869,0.424957841,0.600279416,0.2766149,William Clinton
Clinton,William,2,107657,1999,3,0.120874587,0.514270887,0.409822185,0.131767109,0.432220708,0.591897087,0.284153005,William Clinton
Clinton,William,2,100992,1999,4,0.125341663,0.514117976,0.394380331,0.105744125,0.483572895,0.590187136,0.289317889,William Clinton
Clinton,William,2,114837,1999,5,0.131228604,0.492749731,0.366707367,0.107636801,0.443925234,0.600825388,0.264835395,William Clinton
Clinton,William,2,123210,1999,6,0.151386623,0.53076195,0.381543752,0.110179294,0.481306837,0.600536553,0.295946478,William Clinton
Clinton,William,2,157545,1999,7,0.135072655,0.513786408,0.419124218,0.091627907,0.451826363,0.607457059,0.268224299,William Clinton
Clinton,William,2,74509,1999,8,0.129804206,0.491777604,0.423332279,0.108520179,0.44925816,0.590593142,0.283748362,William Clinton
Clinton,William,2,95506,1999,9,0.105988593,0.532163743,0.405630355,0.098415039,0.420674157,0.596129949,0.293003284,William Clinton
Clinton,William,2,106113,2000,1,0.138576779,0.54657688,0.400990099,0.105207226,0.436806301,0.592711683,0.289008283,William Clinton
Clinton,William,2,234869,2000,10,0.121468927,0.537593508,0.387844293,0.101088101,0.454202401,0.614077007,0.270207364,William Clinton
Clinton,William,2,114349,2000,11,0.130468448,0.550627615,0.333626761,0.118946474,0.480297158,0.625272926,0.268932482,William Clinton
Clinton,William,2,86599,2000,12,0.104670793,0.520519116,0.370761534,0.107066381,0.471706081,0.608766824,0.27651624,William Clinton
Clinton,William,2,121770,2000,2,0.130653266,0.548108657,0.366678597,0.101492537,0.478026906,0.598705929,0.262432483,William Clinton
Clinton,William,2,157131,2000,3,0.147241166,0.518636848,0.377751688,0.104452055,0.468986384,0.606975117,0.258363747,William Clinton
Clinton,William,2,142059,2000,4,0.133840304,0.527470043,0.36496,0.091287541,0.447179732,0.59993263,0.250911501,William Clinton
Clinton,William,2,161240,2000,5,0.128917609,0.542634146,0.391038407,0.101752678,0.465493601,0.624733259,0.280516432,William Clinton
Clinton,William,2,168307,2000,6,0.117366947,0.533863805,0.394946629,0.103014479,0.466074138,0.605528577,0.280365939,William Clinton
Clinton,William,2,129574,2000,7,0.117324561,0.522520364,0.382556446,0.101615074,0.465329992,0.60869056,0.273293097,William Clinton
Clinton,William,2,136107,2000,8,0.127479794,0.525076991,0.387073864,0.108327691,0.443892231,0.614221219,0.264452193,William Clinton
Clinton,William,2,160188,2000,9,0.12778131,0.5315172,0.384512286,0.119752768,0.433989438,0.618879787,0.278582435,William Clinton
Clinton,William,2,87715,2001,1,0.113585746,0.499652536,0.373509262,0.100744133,0.391319091,0.60895906,0.238220584,William Clinton
Coolidge,Calvin,2,6772,1923,12,0.188235294,0.645756458,0.273584906,0.118644068,0.5,0.497368421,0.212962963,Calvin Coolidge
Coolidge,Calvin,2,9835,1924,10,0.226277372,0.557575758,0.291891892,0.216216216,0.435897436,0.5,0.234636872,Calvin Coolidge
Coolidge,Calvin,2,7063,1924,12,0.163636364,0.756849315,0.290909091,0.162601626,0.568627451,0.590804598,0.271028037,Calvin Coolidge
Coolidge,Calvin,2,4797,1924,6,0.166666667,0.677777778,0.21978022,0.108695652,0.405405405,0.552542373,0.222222222,Calvin Coolidge
Coolidge,Calvin,2,5261,1924,7,0.162162162,0.634408602,0.353846154,0.182926829,0.12,0.495468278,0.206349206,Calvin Coolidge
Coolidge,Calvin,2,6771,1924,8,0.243697479,0.598425197,0.277777778,0.217687075,0.417721519,0.537170264,0.296296296,Calvin Coolidge
Coolidge,Calvin,2,10335,1924,9,0.306010929,0.613079019,0.272727273,0.189054726,0.475,0.594470046,0.256097561,Calvin Coolidge
Coolidge,Calvin,2,12526,1925,10,0.214611872,0.61928934,0.254901961,0.136531365,0.293103448,0.552913199,0.231527094,Calvin Coolidge
Coolidge,Calvin,2,5017,1925,11,0.239583333,0.687782805,0.421052632,0.25,0.692307692,0.587248322,0.375,Calvin Coolidge
Coolidge,Calvin,2,16638,1925,12,0.1375,0.73476112,0.327777778,0.161417323,0.414634146,0.618470149,0.275675676,Calvin Coolidge
Coolidge,Calvin,2,4056,1925,3,0.294117647,0.505882353,0.349056604,0.180555556,0.1,0.515923567,0.440366972,Calvin Coolidge
Coolidge,Calvin,2,7068,1925,5,0.137614679,0.666666667,0.288659794,0.136,0.5,0.586448598,0.272727273,Calvin Coolidge
Coolidge,Calvin,2,6345,1925,7,0.196581197,0.654054054,0.210526316,0.216216216,0.538461538,0.595,0.162162162,Calvin Coolidge
Coolidge,Calvin,2,5268,1926,10,0.197183099,0.711340206,0.260273973,0.140186916,0.363636364,0.572347267,0.347222222,Calvin Coolidge
Coolidge,Calvin,2,4617,1926,11,0.142857143,0.551351351,0.28,0.195402299,0.5,0.580952381,0.296875,Calvin Coolidge
Coolidge,Calvin,2,15082,1926,12,0.180555556,0.719101124,0.281385281,0.161290323,0.5,0.607264472,0.27753304,Calvin Coolidge
Coolidge,Calvin,2,8314,1926,4,0.223300971,0.634042553,0.274509804,0.133757962,0.464285714,0.571153846,0.234693878,Calvin Coolidge
Coolidge,Calvin,2,12942,1926,5,0.168831169,0.654929577,0.28742515,0.197424893,0.444444444,0.568181818,0.294117647,Calvin Coolidge
Coolidge,Calvin,2,4446,1926,7,0.210526316,0.675213675,0.355555556,0.225806452,0.5,0.522556391,0.288888889,Calvin Coolidge
Coolidge,Calvin,2,8636,1927,10,0.160493827,0.614035088,0.254901961,0.1,0.157894737,0.623595506,0.169811321,Calvin Coolidge
Coolidge,Calvin,2,4041,1927,11,0.28,0.659259259,0.311688312,0.198347107,0.333333333,0.544401544,0.316455696,Calvin Coolidge
Coolidge,Calvin,2,10250,1927,12,0.165745856,0.738993711,0.302631579,0.154929577,0.5,0.552536232,0.315068493,Calvin Coolidge
Coolidge,Calvin,2,4806,1927,2,0.081395349,0.634920635,0.388888889,0.134615385,0,0.568627451,0.314285714,Calvin Coolidge
Coolidge,Calvin,2,5104,1927,4,0.168674699,0.54679803,0.323076923,0.115789474,0.5,0.503267974,0.34375,Calvin Coolidge
Coolidge,Calvin,2,6963,1927,5,0.182926829,0.633333333,0.293706294,0.152838428,1,0.539192399,0.319444444,Calvin Coolidge
Coolidge,Calvin,2,8573,1927,6,0.11627907,0.686131387,0.341880342,0.163636364,0.318181818,0.576190476,0.235294118,Calvin Coolidge
Coolidge,Calvin,2,7346,1928,1,0.206521739,0.630952381,0.338983051,0.150537634,0.4375,0.55033557,0.25203252,Calvin Coolidge
Coolidge,Calvin,2,5528,1928,10,0.147058824,0.748502994,0.351351351,0.2,0.5,0.572463768,0.320512821,Calvin Coolidge
Coolidge,Calvin,2,7137,1928,11,0.155963303,0.675675676,0.287581699,0.16509434,0.5,0.592672414,0.258064516,Calvin Coolidge
Coolidge,Calvin,2,12342,1928,12,0.127853881,0.723255814,0.291666667,0.093333333,0.255813953,0.624798712,0.307692308,Calvin Coolidge
Coolidge,Calvin,2,5815,1928,4,0.117647059,0.625668449,0.418181818,0.135802469,0.4,0.506410256,0.226415094,Calvin Coolidge
Coolidge,Calvin,2,7981,1928,5,0.224299065,0.601731602,0.269230769,0.144827586,0.666666667,0.575431034,0.275,Calvin Coolidge
Eisenhower,Dwight,2,25849,1953,10,0.197080292,0.514757969,0.301191766,0.124153499,0.417639429,0.498864926,0.218161683,Dwight Eisenhower
Eisenhower,Dwight,2,19215,1953,11,0.196261682,0.532428356,0.372703412,0.147849462,0.444615385,0.522181818,0.229551451,Dwight Eisenhower
Eisenhower,Dwight,2,14412,1953,12,0.187279152,0.492805755,0.331914894,0.134920635,0.457671958,0.519637462,0.230434783,Dwight Eisenhower
Eisenhower,Dwight,2,16171,1953,2,0.168032787,0.624203822,0.322160149,0.181058496,0.538028169,0.475791434,0.246628131,Dwight Eisenhower
Eisenhower,Dwight,2,12996,1953,3,0.186666667,0.559610706,0.326699834,0.09009009,0.485714286,0.565380997,0.205128205,Dwight Eisenhower
Eisenhower,Dwight,2,16891,1953,4,0.218978102,0.551775148,0.359133127,0.141221374,0.456603774,0.506870229,0.233807267,Dwight Eisenhower
Eisenhower,Dwight,2,18977,1953,5,0.237918216,0.524657534,0.368275862,0.201923077,0.473197782,0.508152174,0.25,Dwight Eisenhower
Eisenhower,Dwight,2,22450,1953,6,0.191037736,0.469635628,0.353409091,0.104669887,0.456928839,0.525389303,0.243087558,Dwight Eisenhower
Eisenhower,Dwight,2,7743,1953,7,0.185714286,0.649484536,0.328205128,0.134453782,0.559171598,0.57028754,0.210106383,Dwight Eisenhower
Eisenhower,Dwight,2,6322,1953,8,0.138461538,0.53526971,0.342857143,0.128654971,0.513157895,0.488833747,0.288888889,Dwight Eisenhower
Eisenhower,Dwight,2,8412,1953,9,0.152317881,0.480769231,0.317220544,0.17370892,0.404166667,0.511744966,0.22741433,Dwight Eisenhower
Eisenhower,Dwight,2,17297,1954,1,0.186708861,0.603359173,0.325044405,0.128767123,0.484848485,0.520149953,0.24822695,Dwight Eisenhower
Eisenhower,Dwight,2,39258,1954,10,0.166929134,0.526,0.352123552,0.19259962,0.363751584,0.499795334,0.282915361,Dwight Eisenhower
Eisenhower,Dwight,2,20409,1954,11,0.172011662,0.52211127,0.313095238,0.164677804,0.430656934,0.497179126,0.212636695,Dwight Eisenhower
Eisenhower,Dwight,2,11764,1954,12,0.235294118,0.516624041,0.332665331,0.2,0.519906323,0.510783201,0.301425662,Dwight Eisenhower
Eisenhower,Dwight,2,10461,1954,2,0.183544304,0.54340836,0.337917485,0.122222222,0.493303571,0.544776119,0.198782961,Dwight Eisenhower
Eisenhower,Dwight,2,17970,1954,3,0.221122112,0.607204117,0.34591961,0.138983051,0.455988456,0.508638563,0.224287485,Dwight Eisenhower
Eisenhower,Dwight,2,20906,1954,4,0.227138643,0.517880795,0.395348837,0.179226069,0.446153846,0.523992322,0.255874674,Dwight Eisenhower
Eisenhower,Dwight,2,20086,1954,5,0.2,0.514905149,0.293724967,0.186046512,0.456081081,0.533425224,0.239455782,Dwight Eisenhower
Eisenhower,Dwight,2,21180,1954,6,0.204268293,0.576719577,0.322544643,0.141509434,0.433604336,0.527418361,0.249716232,Dwight Eisenhower
Eisenhower,Dwight,2,13650,1954,7,0.229357798,0.531746032,0.316964286,0.133333333,0.527777778,0.559766764,0.217457887,Dwight Eisenhower
Eisenhower,Dwight,2,21824,1954,8,0.161559889,0.543160691,0.312573443,0.163498099,0.455805893,0.522772277,0.243667069,Dwight Eisenhower
Eisenhower,Dwight,2,16239,1954,9,0.162790698,0.562,0.335689046,0.162087912,0.381188119,0.482107356,0.252268603,Dwight Eisenhower
Eisenhower,Dwight,2,15490,1955,1,0.146245059,0.604285714,0.307550645,0.171122995,0.492346939,0.516256158,0.217712177,Dwight Eisenhower
Eisenhower,Dwight,2,13070,1955,2,0.144578313,0.594771242,0.343853821,0.119298246,0.434322034,0.544477028,0.233390119,Dwight Eisenhower
Eisenhower,Dwight,2,15887,1955,3,0.147982063,0.57712305,0.348441926,0.155737705,0.565068493,0.572617247,0.202623907,Dwight Eisenhower
Eisenhower,Dwight,2,8630,1955,4,0.196721311,0.477987421,0.320241692,0.162337662,0.480620155,0.508052709,0.22741433,Dwight Eisenhower
Eisenhower,Dwight,2,22794,1955,5,0.139784946,0.595658073,0.306741573,0.150121065,0.506870229,0.57760091,0.192799071,Dwight Eisenhower
Eisenhower,Dwight,2,24953,1955,6,0.159192825,0.521902378,0.294911734,0.162337662,0.434666667,0.536641662,0.210414453,Dwight Eisenhower
Eisenhower,Dwight,2,12557,1955,7,0.136125654,0.531914894,0.341747573,0.10483871,0.485488127,0.563706564,0.189134809,Dwight Eisenhower
Eisenhower,Dwight,2,7649,1955,8,0.157534247,0.446875,0.343434343,0.204678363,0.523076923,0.558394161,0.235915493,Dwight Eisenhower
Eisenhower,Dwight,2,17983,1956,1,0.110320285,0.644893112,0.352159468,0.206521739,0.471111111,0.522783761,0.246179966,Dwight Eisenhower
Eisenhower,Dwight,2,49833,1956,10,0.166273585,0.476513865,0.370773639,0.150729335,0.382608696,0.476070529,0.272355348,Dwight Eisenhower
Eisenhower,Dwight,2,13087,1956,11,0.18556701,0.458,0.367158672,0.234899329,0.449814126,0.470031546,0.306542056,Dwight Eisenhower
Eisenhower,Dwight,2,8722,1956,2,0.137254902,0.559139785,0.367117117,0.161290323,0.414583333,0.598765432,0.218604651,Dwight Eisenhower
Eisenhower,Dwight,2,11036,1956,3,0.170212766,0.623529412,0.353463588,0.150537634,0.523908524,0.566974596,0.210909091,Dwight Eisenhower
Eisenhower,Dwight,2,21006,1956,4,0.115763547,0.540100251,0.384502924,0.146699267,0.448198198,0.534808068,0.287833828,Dwight Eisenhower
Eisenhower,Dwight,2,17764,1956,5,0.159468439,0.57523511,0.346625767,0.113846154,0.447368421,0.541297935,0.232449298,Dwight Eisenhower
Eisenhower,Dwight,2,6173,1956,6,0.155963303,0.467661692,0.321888412,0.169491525,0.497175141,0.513742072,0.270742358,Dwight Eisenhower
Eisenhower,Dwight,2,14730,1956,8,0.131672598,0.481069042,0.341569767,0.098360656,0.440601504,0.546040516,0.202398801,Dwight Eisenhower
Eisenhower,Dwight,2,25530,1956,9,0.195744681,0.508510638,0.357142857,0.144212524,0.46124031,0.528225806,0.239366963,Dwight Eisenhower
Eisenhower,Dwight,2,16869,1957,1,0.145695364,0.509668508,0.382692308,0.185929648,0.429429429,0.535744323,0.287644788,Dwight Eisenhower
Eisenhower,Dwight,2,17564,1957,10,0.110294118,0.540229885,0.327245053,0.168393782,0.509394572,0.569610183,0.2140625,Dwight Eisenhower
Eisenhower,Dwight,2,13164,1957,11,0.236111111,0.569037657,0.327102804,0.16875,0.364102564,0.486143187,0.286604361,Dwight Eisenhower
Eisenhower,Dwight,2,9662,1957,12,0.219123506,0.43438914,0.314049587,0.205128205,0.313043478,0.411663808,0.363636364,Dwight Eisenhower
Eisenhower,Dwight,2,7174,1957,2,0.176470588,0.547445255,0.321969697,0.083333333,0.405982906,0.574074074,0.22605364,Dwight Eisenhower
Eisenhower,Dwight,2,9582,1957,3,0.078212291,0.565543071,0.372007366,0.058139535,0.517857143,0.581395349,0.222648752,Dwight Eisenhower
Eisenhower,Dwight,2,15152,1957,4,0.113207547,0.553418803,0.358118361,0.143229167,0.5,0.534210526,0.258513932,Dwight Eisenhower
Eisenhower,Dwight,2,21554,1957,5,0.192405063,0.525188917,0.334975369,0.172022684,0.53411306,0.556400507,0.286425903,Dwight Eisenhower
Eisenhower,Dwight,2,20309,1957,6,0.165841584,0.612676056,0.325385694,0.161369193,0.496078431,0.56097561,0.244604317,Dwight Eisenhower
Eisenhower,Dwight,2,11249,1957,7,0.120535714,0.539509537,0.353932584,0.141176471,0.567505721,0.577056779,0.23828125,Dwight Eisenhower
Eisenhower,Dwight,2,8229,1957,8,0.12,0.501845018,0.346883469,0.072727273,0.516516517,0.545189504,0.234636872,Dwight Eisenhower
Eisenhower,Dwight,2,8050,1957,9,0.19205298,0.595744681,0.285714286,0.079754601,0.49044586,0.562105263,0.196347032,Dwight Eisenhower
Eisenhower,Dwight,2,11082,1958,1,0.197368421,0.617537313,0.29476584,0.197718631,0.564315353,0.488664987,0.263157895,Dwight Eisenhower
Eisenhower,Dwight,2,29792,1958,10,0.2,0.553427419,0.340019102,0.153961136,0.411931818,0.524647887,0.277507303,Dwight Eisenhower
Eisenhower,Dwight,2,6593,1958,11,0.056074766,0.652920962,0.314606742,0.178082192,0.5,0.545248869,0.314393939,Dwight Eisenhower
Eisenhower,Dwight,2,5009,1958,12,0.170212766,0.48630137,0.341991342,0.156626506,0.49,0.557251908,0.197309417,Dwight Eisenhower
Eisenhower,Dwight,2,10354,1958,2,0.158823529,0.516509434,0.325459318,0.185022026,0.505084746,0.579865772,0.22739726,Dwight Eisenhower
Eisenhower,Dwight,2,12879,1958,3,0.206896552,0.647435897,0.324766355,0.114285714,0.596428571,0.551528879,0.245238095,Dwight Eisenhower
Eisenhower,Dwight,2,20358,1958,4,0.16011236,0.576452599,0.314547837,0.130573248,0.585714286,0.554572271,0.235215054,Dwight Eisenhower
