lastname,firstname,Ccode,Word Count,year,month,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
Castro,Fidel,40,15949,1974,7,0.442622951,0.229508197,0.177640419,0.557377049,0.491803279,0.491803279,0.049180328,0.180327869,0.180327869,0.032786885,0.06557377,0.458885942,0.273209549,0.11229939,0.139269406,0.984360131,Fidel Castro
Castro,Fidel,40,7967,1974,9,0.375,0.145833333,0.175,0.625,0.25,0.5,0.125,0.0625,0.1875,0.0625,0.0625,0.212389381,0.07079646,0.095653536,0.066115702,0.993675799,Fidel Castro
Castro,Fidel,40,5357,1975,5,0.333333333,0.092592593,0.148148148,0.666666667,0.777777778,0.444444444,0.055555556,0.166666667,0.111111111,0,0.222222222,0.126582278,0.004219409,0.076974844,0.102272727,0.992127573,Fidel Castro
Castro,Fidel,40,9130,1975,7,0.677419355,0.376344086,0.178355879,0.322580645,0.580645161,0.483870968,0.129032258,0.225806452,0.096774194,0,0.064516129,0.650793651,0.481481481,0.161904762,0.140909091,0.977186147,Fidel Castro
Castro,Fidel,40,10695,1975,9,0.551724138,0.275862069,0.139595719,0.448275862,0.448275862,0.465517241,0.155172414,0.155172414,0.103448276,0.051724138,0.068965517,0.477351916,0.308943089,0.123058432,0.168115942,0.979311916,Fidel Castro
Castro,Fidel,40,4686,1976,11,0.2,0.033333333,0.352,0.8,0,0.6,0,0,0.3,0.1,0,0.510638298,0.304964539,0.139248529,0.096153846,0.986610718,Fidel Castro
Castro,Fidel,40,8001,1976,12,0.052631579,0.052631579,0.102493075,0.947368421,0.947368421,0.263157895,0,0.263157895,0.263157895,0,0.210526316,0.057268722,-0.042584435,0.105280522,0.143396226,0.98490317,Fidel Castro
Castro,Fidel,40,7041,1976,6,0.12,0.026666667,0.10528,0.88,0.8,0.24,0,0.32,0.04,0.12,0.28,-0.164556962,-0.195499297,0.12992576,0.095419847,0.987602504,Fidel Castro
Castro,Fidel,40,10025,1976,7,0.5625,0.34375,0.090625,0.4375,0.5,0.375,0.1875,0.21875,0.09375,0.09375,0.03125,0.244274809,0.125954198,0.069389896,0.108843537,0.992447358,Fidel Castro
Castro,Fidel,40,7246,1977,10,0.565217391,0.434782609,0.128922495,0.434782609,0.869565217,0.304347826,0.086956522,0.391304348,0.130434783,0.043478261,0.043478261,0.12,0.005,0.1051,0.103139013,0.98916009,Fidel Castro
Castro,Fidel,40,13194,1977,12,0.389473684,0.210526316,0.097440443,0.610526316,0.463157895,0.389473684,0.168421053,0.136842105,0.2,0.010526316,0.094736842,0.274285714,0.108571429,0.098795102,0.213483146,0.978908911,Fidel Castro
Castro,Fidel,40,12971,1977,5,0.58974359,0.264957265,0.253648915,0.41025641,0.615384615,0.564102564,0.025641026,0.205128205,0.076923077,0.025641026,0.102564103,0.32885906,0.080536913,0.161875591,0.115727003,0.981266623,Fidel Castro
Castro,Fidel,40,7907,1977,6,0.25,0.083333333,0.1875,0.75,0.416666667,0.5,0,0.125,0.208333333,0.083333333,0.083333333,0.333333333,0.138461538,0.133727811,0.109589041,0.985344897,Fidel Castro
Castro,Fidel,40,36867,1977,7,0.543859649,0.269005848,0.187852673,0.456140351,0.467836257,0.514619883,0.087719298,0.169590643,0.128654971,0.035087719,0.064327485,0.526248399,0.333760137,0.13395381,0.179621849,0.975938969,Fidel Castro
Castro,Fidel,40,5646,1978,1,0.285714286,0.095238095,0.204081633,0.714285714,0.571428571,0.5,0,0.142857143,0.214285714,0,0.142857143,0.486486486,0.279279279,0.153688824,0.159090909,0.975549505,Fidel Castro
Castro,Fidel,40,20924,1978,12,0.523809524,0.229024943,0.215326947,0.476190476,0.557823129,0.537414966,0.054421769,0.170068027,0.115646259,0.013605442,0.108843537,0.561752988,0.34063745,0.16031809,0.226502311,0.963687582,Fidel Castro
Castro,Fidel,40,5511,1978,2,0.5,0.133333333,0.226,0.5,0.4,0.55,0.15,0.05,0.05,0.05,0.15,0.465116279,0.263565891,0.113142239,0.188679245,0.978652408,Fidel Castro
Castro,Fidel,40,11624,1978,3,0.483870968,0.247311828,0.138397503,0.516129032,0.838709677,0.419354839,0.064516129,0.258064516,0.096774194,0,0.161290323,0.073286052,-0.069345942,0.117576245,0.068281938,0.991971666,Fidel Castro
Castro,Fidel,40,8308,1978,6,0.5,0.261904762,0.231632653,0.5,0.357142857,0.535714286,0.071428571,0.142857143,0.214285714,0,0.035714286,-0.184549356,-0.224606581,0.132023062,0.107279693,0.985836606,Fidel Castro
Castro,Fidel,40,11618,1978,7,0.471698113,0.232704403,0.175507298,0.528301887,0.528301887,0.490566038,0.075471698,0.169811321,0.169811321,0,0.094339623,0.48125,0.258333333,0.147953125,0.142091153,0.97897717,Fidel Castro
Castro,Fidel,40,8224,1978,9,0.578947368,0.245614035,0.28365651,0.421052632,0.368421053,0.605263158,0.052631579,0.131578947,0.105263158,0.052631579,0.052631579,0.50660793,0.270190896,0.146779483,0.143396226,0.978952376,Fidel Castro
Castro,Fidel,40,5357,1979,1,0.235294118,0.088235294,0.211072664,0.764705882,0.411764706,0.5,0,0.117647059,0.264705882,0.029411765,0.088235294,-0.08974359,-0.136752137,0.105719921,0.178947368,0.981081698,Fidel Castro
Castro,Fidel,40,12104,1979,10,0.217391304,0.036231884,0.155009452,0.782608696,0.47826087,0.47826087,0.02173913,0.108695652,0.173913043,0.086956522,0.130434783,0.210401891,0.04964539,0.093177741,0.098081023,0.990861032,Fidel Castro
Castro,Fidel,40,10678,1979,12,0.353846154,0.158974359,0.124639053,0.646153846,0.553846154,0.446153846,0.061538462,0.169230769,0.153846154,0.061538462,0.107692308,0.358778626,0.190839695,0.101450964,0.198776758,0.979833906,Fidel Castro
Castro,Fidel,40,11222,1979,3,0.253731343,0.084577114,0.148318111,0.746268657,0.47761194,0.462686567,0.044776119,0.119402985,0.208955224,0.044776119,0.119402985,0.358208955,0.166666667,0.099832925,0.2,0.980033415,Fidel Castro
Castro,Fidel,40,15351,1979,7,0.479452055,0.155251142,0.289772941,0.520547945,0.520547945,0.602739726,0,0.136986301,0.095890411,0.04109589,0.123287671,0.349514563,0.19579288,0.095503818,0.150515464,0.985625199,Fidel Castro
Castro,Fidel,40,8226,1979,9,0.228070175,0.070175439,0.177839335,0.771929825,0.350877193,0.473684211,0.070175439,0.070175439,0.263157895,0.01754386,0.105263158,-0.020689655,-0.06091954,0.079467301,0.16426513,0.986946294,Fidel Castro
Castro,Fidel,40,17438,1980,10,0.317647059,0.149019608,0.094145329,0.682352941,0.588235294,0.4,0.094117647,0.164705882,0.176470588,0.035294118,0.129411765,0.370919881,0.21859545,0.093203251,0.201421801,0.981226833,Fidel Castro
Castro,Fidel,40,50490,1980,12,0.584,0.301333333,0.177472,0.416,0.544,0.496,0.104,0.192,0.12,0.008,0.08,0.370114943,0.223243934,0.109063461,0.087412587,0.990466481,Fidel Castro
Castro,Fidel,40,13437,1980,3,0.227722772,0.069306931,0.111616508,0.772277228,0.435643564,0.435643564,0.059405941,0.118811881,0.168316832,0.118811881,0.099009901,0.287878788,0.16540404,0.06642562,0.276712329,0.981619212,Fidel Castro
Castro,Fidel,40,10278,1980,5,0.151515152,0.070707071,0.085399449,0.848484848,0.454545455,0.378787879,0.045454545,0.151515152,0.212121212,0.136363636,0.075757576,0,-0.094017094,0.092132369,0.22,0.979730879,Fidel Castro
Castro,Fidel,40,7955,1980,6,0.609756098,0.325203252,0.296133254,0.390243902,0.487804878,0.585365854,0,0.219512195,0.146341463,0.024390244,0.024390244,0.386861314,0.226277372,0.124982684,0.230337079,0.971211854,Fidel Castro
Castro,Fidel,40,16347,1980,7,0.611650485,0.323624595,0.193062494,0.388349515,0.601941748,0.504854369,0.067961165,0.233009709,0.087378641,0.038834951,0.067961165,0.229357798,0.106014271,0.069865051,0.239534884,0.983264883,Fidel Castro
Castro,Fidel,40,15416,1980,9,0.445783133,0.16064257,0.174684279,0.554216867,0.674698795,0.493975904,0.060240964,0.168674699,0.084337349,0.024096386,0.168674699,0.495601173,0.327468231,0.109832217,0.195754717,0.978499825,Fidel Castro
Castro,Fidel,40,21154,1981,1,0.142857143,-0.007518797,0.089875064,0.857142857,0.796992481,0.360902256,0.060150376,0.15037594,0.15037594,0.030075188,0.248120301,0.131355932,0.060028249,0.094193479,0.219834711,0.979293004,Fidel Castro
Castro,Fidel,40,15763,1981,10,0.308641975,0.209876543,0.099771376,0.691358025,0.617283951,0.37037037,0.037037037,0.24691358,0.197530864,0.086419753,0.061728395,-0.038461538,-0.081730769,0.083080621,0.162977867,0.986459698,Fidel Castro
Castro,Fidel,40,20914,1981,4,-0.024390244,-0.06504065,0.043426532,0.975609756,0.780487805,0.280487805,0.036585366,0.170731707,0.182926829,0.109756098,0.219512195,-0.01010101,-0.101010101,0.100806856,0.142114385,0.985673896,Fidel Castro
Castro,Fidel,40,8076,1981,5,0.366666667,0.205555556,0.16,0.633333333,0.533333333,0.45,0.05,0.183333333,0.233333333,0,0.083333333,0.352941176,0.22875817,0.113033449,0.227272727,0.97431058,Fidel Castro
Castro,Fidel,40,22818,1981,7,0.505376344,0.247311828,0.161151578,0.494623656,0.580645161,0.483870968,0.064516129,0.204301075,0.096774194,0.064516129,0.086021505,0.454191033,0.293697206,0.118324727,0.153465347,0.981841255,Fidel Castro
Castro,Fidel,40,16755,1981,9,0.147540984,-0.049180328,0.153130879,0.852459016,0.819672131,0.426229508,0.016393443,0.131147541,0.131147541,0.016393443,0.278688525,-0.133333333,-0.160683761,0.090319527,0.135254989,0.987783833,Fidel Castro
Castro,Fidel,40,31303,1982,12,0.54248366,0.283224401,0.180725362,0.45751634,0.575163399,0.496732026,0.058823529,0.215686275,0.117647059,0.039215686,0.071895425,0.40203193,0.23222061,0.096104027,0.181710214,0.982536917,Fidel Castro
Castro,Fidel,40,9466,1982,2,-0.176470588,-0.196078431,0.061591696,0.823529412,0.705882353,0.294117647,0,0.117647059,0.176470588,0.176470588,0.235294118,-0.046875,-0.098958333,0.091650391,0.062271062,0.994292833,Fidel Castro
Castro,Fidel,40,11093,1982,3,0.458333333,0.173611111,0.233333333,0.541666667,0.375,0.5625,0.0625,0.104166667,0.145833333,0.041666667,0.083333333,0.627659574,0.388297872,0.179108194,0.203389831,0.963571215,Fidel Castro
Castro,Fidel,40,27271,1982,4,0.388235294,0.147058824,0.177688581,0.611764706,0.541176471,0.505882353,0.029411765,0.158823529,0.123529412,0.070588235,0.111764706,0.384070796,0.173451327,0.137202913,0.231292517,0.968265993,Fidel Castro
Castro,Fidel,40,16300,1982,5,0.315789474,0.140350877,0.174376731,0.684210526,0.447368421,0.486842105,0.026315789,0.144736842,0.210526316,0.052631579,0.078947368,0.408219178,0.253881279,0.11315744,0.172335601,0.980498945,Fidel Castro
Castro,Fidel,40,9595,1982,7,0.513513514,0.216216216,0.242658875,0.486486486,0.432432432,0.567567568,0.054054054,0.135135135,0.135135135,0.027027027,0.081081081,0.693069307,0.397689769,0.18913832,0.154811715,0.970719172,Fidel Castro
Castro,Fidel,40,6883,1983,11,0,0.041666667,0.0625,1,0.75,0.25,0,0.25,0.25,0.125,0.125,-0.13304721,-0.135908441,0.086002689,0.064257028,0.994473723,Fidel Castro
Castro,Fidel,40,10735,1983,3,0.388888889,0.203703704,0.168518519,0.611111111,0.555555556,0.472222222,0.027777778,0.194444444,0.194444444,0.027777778,0.083333333,0.060869565,-0.048309179,0.083695022,0.094488189,0.992091809,Fidel Castro
Castro,Fidel,40,8919,1983,5,0.611111111,0.361111111,0.212962963,0.388888889,0.611111111,0.5,0.027777778,0.277777778,0.111111111,0.055555556,0.027777778,0.230046948,0.122065728,0.107848972,0.144578313,0.984407378,Fidel Castro
Castro,Fidel,40,14074,1983,7,0.471264368,0.24137931,0.137851764,0.528735632,0.91954023,0.402298851,0.045977011,0.287356322,0.068965517,0.022988506,0.172413793,0.358166189,0.181470869,0.111751135,0.199541284,0.977701035,Fidel Castro
Castro,Fidel,40,10340,1983,9,0.531914894,0.269503546,0.144952467,0.468085106,0.553191489,0.468085106,0.106382979,0.191489362,0.106382979,0.042553191,0.085106383,0.44966443,0.257270694,0.134093059,0.239795918,0.967845032,Fidel Castro
Castro,Fidel,40,6299,1984,1,0.263157895,0.078947368,0.079224377,0.736842105,0.894736842,0.342105263,0.078947368,0.210526316,0.078947368,0.052631579,0.236842105,-0.013888889,-0.085648148,0.059259259,0.208791209,0.987627188,Fidel Castro
Castro,Fidel,40,4650,1984,10,0.65,0.258333333,0.343,0.35,0.4,0.65,0.05,0.125,0.075,0.025,0.075,0.440677966,0.186440678,0.15214019,0.253164557,0.961483496,Fidel Castro
Castro,Fidel,40,14614,1984,11,0.5,0.322463768,0.134593573,0.5,0.97826087,0.336956522,0.043478261,0.369565217,0.076086957,0.032608696,0.141304348,0.462686567,0.304477612,0.133882825,0.215456674,0.971154052,Fidel Castro
Castro,Fidel,40,60289,1984,12,0.541237113,0.268041237,0.182787756,0.458762887,0.613402062,0.5,0.056701031,0.213917526,0.100515464,0.036082474,0.092783505,0.294985251,0.147492625,0.086156577,0.222477064,0.980832138,Fidel Castro
Castro,Fidel,40,9284,1984,2,0.290322581,0.075268817,0.165868887,0.709677419,0.580645161,0.483870968,0.032258065,0.129032258,0.161290323,0.032258065,0.161290323,0.179190751,0.01734104,0.101633867,0.263829787,0.973185959,Fidel Castro
Castro,Fidel,40,29766,1984,5,0.47107438,0.223140496,0.175466157,0.52892562,0.578512397,0.495867769,0.049586777,0.190082645,0.132231405,0.033057851,0.099173554,0.313001605,0.187265918,0.10651974,0.162634409,0.982676225,Fidel Castro
Castro,Fidel,40,12379,1984,7,0.723076923,0.461538462,0.217230769,0.276923077,0.676923077,0.476923077,0.061538462,0.323076923,0.107692308,0.015384615,0.015384615,0.197324415,0.119286511,0.095607432,0.178571429,0.982927244,Fidel Castro
Castro,Fidel,40,24068,1985,1,0.523178808,0.29580574,0.174457261,0.476821192,0.662251656,0.470198675,0.039735099,0.251655629,0.139072848,0.01986755,0.079470199,0.317073171,0.133875339,0.129952806,0.197127937,0.974382671,Fidel Castro
Castro,Fidel,40,15261,1985,10,0.698924731,0.397849462,0.208602151,0.301075269,0.88172043,0.462365591,0.053763441,0.333333333,0.032258065,0.010752688,0.107526882,0.451807229,0.254016064,0.127108434,0.218823529,0.972185684,Fidel Castro
Castro,Fidel,40,17603,1985,12,0.617977528,0.307116105,0.220098472,0.382022472,0.539325843,0.539325843,0.06741573,0.202247191,0.08988764,0.033707865,0.06741573,0.451086957,0.288043478,0.111820652,0.194748359,0.978223112,Fidel Castro
Castro,Fidel,40,12302,1985,3,0.166666667,0.027777778,0.242708333,0.833333333,0.291666667,0.520833333,0,0.0625,0.291666667,0.041666667,0.083333333,0.309236948,0.187416332,0.115188465,0.161616162,0.981383682,Fidel Castro
Castro,Fidel,40,28814,1985,6,0.544444444,0.353703704,0.140222222,0.455555556,0.922222222,0.366666667,0.05,0.355555556,0.088888889,0.033333333,0.105555556,0.393491124,0.246548323,0.119678933,0.210280374,0.974833869,Fidel Castro
Castro,Fidel,40,22995,1985,7,0.440559441,0.282051282,0.114010465,0.559440559,0.839160839,0.363636364,0.055944056,0.300699301,0.146853147,0.013986014,0.118881119,0.299082569,0.186544343,0.09114721,0.207848837,0.981055158,Fidel Castro
Castro,Fidel,40,17465,1985,8,0.468085106,0.209219858,0.267451335,0.531914894,0.425531915,0.574468085,0.010638298,0.14893617,0.180851064,0.021276596,0.063829787,0.272373541,0.116083009,0.090357159,0.154605263,0.986030308,Fidel Castro
Castro,Fidel,40,10695,1985,9,0.38028169,0.164319249,0.136361833,0.61971831,0.394366197,0.464788732,0.112676056,0.112676056,0.169014085,0.056338028,0.084507042,0.319672131,0.221311475,0.114471916,0.225396825,0.974198394,Fidel Castro
Castro,Fidel,40,45717,1986,12,0.38028169,0.237089202,0.099761952,0.61971831,0.676056338,0.38028169,0.059859155,0.25,0.169014085,0.052816901,0.088028169,0.375,0.231725146,0.111060134,0.237458194,0.973627861,Fidel Castro
Castro,Fidel,40,33823,1987,1,0.5,0.274011299,0.166360241,0.5,0.618644068,0.470338983,0.055084746,0.224576271,0.152542373,0.012711864,0.084745763,0.420534459,0.257383966,0.125292124,0.249208025,0.968776197,Fidel Castro
Castro,Fidel,40,4772,1987,10,0.5625,0.28125,0.2265625,0.4375,0.625,0.53125,0.03125,0.21875,0.125,0,0.09375,0.347826087,0.125603865,0.153371141,0.188235294,0.971130138,Fidel Castro
Castro,Fidel,40,15738,1987,11,0.623931624,0.304843305,0.249090511,0.376068376,0.512820513,0.564102564,0.05982906,0.188034188,0.111111111,0.008547009,0.068376068,0.587188612,0.333333333,0.178369068,0.293969849,0.947564872,Fidel Castro
Castro,Fidel,40,6588,1987,12,0.423076923,0.275641026,0.166568047,0.576923077,0.730769231,0.423076923,0,0.288461538,0.192307692,0.019230769,0.076923077,0.297297297,0.252252252,0.119065011,0.412698413,0.950862059,Fidel Castro
Castro,Fidel,40,12937,1987,2,0.482352941,0.262745098,0.165231834,0.517647059,0.611764706,0.470588235,0.047058824,0.223529412,0.152941176,0.023529412,0.082352941,0.439393939,0.246212121,0.122004132,0.243553009,0.970285527,Fidel Castro
Castro,Fidel,40,16304,1987,4,0.571428571,0.314285714,0.223183673,0.428571429,0.657142857,0.514285714,0.014285714,0.257142857,0.128571429,0.014285714,0.071428571,0.1875,0.092948718,0.094300111,0.144032922,0.986417679,Fidel Castro
Castro,Fidel,40,17053,1987,5,0.376623377,0.203463203,0.093675156,0.623376623,0.701298701,0.376623377,0.103896104,0.207792208,0.168831169,0,0.142857143,0.338422392,0.209499576,0.106563332,0.163829787,0.982541752,Fidel Castro
Castro,Fidel,40,34056,1987,6,0.492537313,0.187396352,0.246394891,0.507462687,0.547263682,0.567164179,0.019900498,0.15920398,0.099502488,0.039800995,0.114427861,0.404977376,0.236802413,0.129111812,0.185253456,0.976081591,Fidel Castro
Castro,Fidel,40,21780,1987,7,0.650793651,0.32010582,0.258805745,0.349206349,0.523809524,0.571428571,0.055555556,0.198412698,0.095238095,0.015873016,0.063492063,0.42776204,0.272898961,0.133789694,0.263048017,0.964806886,Fidel Castro
Castro,Fidel,40,4263,1987,8,0.5,0.25,0.25,0.5,0.5,0.5,0,0.25,0,0.25,0,-0.196721311,-0.120218579,0.103628057,0.031746032,0.99671022,Fidel Castro
Castro,Fidel,40,29674,1987,9,0.490909091,0.213636364,0.161289256,0.509090909,0.509090909,0.495454545,0.090909091,0.159090909,0.090909091,0.068181818,0.095454545,0.462962963,0.269753086,0.118872428,0.289473684,0.96558956,Fidel Castro
Castro,Fidel,40,19249,1988,1,0.674157303,0.372659176,0.13677566,0.325842697,0.617977528,0.43258427,0.168539326,0.235955056,0.039325843,0.050561798,0.073033708,0.652392947,0.404701931,0.169154046,0.309565217,0.947635791,Fidel Castro
Castro,Fidel,40,11246,1988,10,0.791044776,0.383084577,0.328491869,0.208955224,0.746268657,0.597014925,0.029850746,0.268656716,0,0,0.104477612,0.632911392,0.455696203,0.174074668,0.297777778,0.948164432,Fidel Castro
Castro,Fidel,40,27680,1988,11,0.371428571,0.15047619,0.132708571,0.628571429,0.8,0.428571429,0.04,0.217142857,0.102857143,0.028571429,0.182857143,0.417721519,0.288607595,0.12941644,0.307017544,0.960266883,Fidel Castro
Castro,Fidel,40,20865,1988,12,0.253012048,0.124497992,0.098911308,0.746987952,0.686746988,0.379518072,0.054216867,0.192771084,0.204819277,0.018072289,0.15060241,0.068965517,-0.036398467,0.094913463,0.24127907,0.977099368,Fidel Castro
Castro,Fidel,40,9130,1988,4,0.285714286,0.172619048,0.064030612,0.714285714,0.785714286,0.321428571,0.071428571,0.25,0.160714286,0.053571429,0.142857143,0.361702128,0.153664303,0.092922891,0.284263959,0.973585371,Fidel Castro
Castro,Fidel,40,19223,1988,5,0.613636364,0.287878788,0.250309917,0.386363636,0.522727273,0.568181818,0.045454545,0.193181818,0.079545455,0.045454545,0.068181818,0.419354839,0.23297491,0.12458473,0.239782016,0.970126822,Fidel Castro
Castro,Fidel,40,23539,1988,7,0.56097561,0.266260163,0.183967876,0.43902439,0.512195122,0.512195122,0.097560976,0.170731707,0.103658537,0.030487805,0.085365854,0.323529412,0.150326797,0.099365629,0.286713287,0.971510554,Fidel Castro
Castro,Fidel,40,19030,1988,9,0.256637168,0.067846608,0.10138617,0.743362832,0.725663717,0.407079646,0.044247788,0.17699115,0.10619469,0.079646018,0.185840708,0.401993355,0.151716501,0.172168078,0.27294686,0.953007264,Fidel Castro
Castro,Fidel,40,49653,1989,1,0.416370107,0.181494662,0.193080128,0.583629893,0.512455516,0.516014235,0.017793594,0.174377224,0.135231317,0.074733096,0.081850534,0.319277108,0.162985274,0.10643538,0.220046985,0.976579216,Fidel Castro
Castro,Fidel,40,39131,1989,10,0.635658915,0.332041344,0.216405264,0.364341085,0.658914729,0.519379845,0.054263566,0.244186047,0.085271318,0.011627907,0.085271318,0.384615385,0.242864054,0.09881383,0.272439282,0.973079231,Fidel Castro
Castro,Fidel,40,43400,1989,12,0.380073801,0.163591636,0.124325649,0.619926199,0.664206642,0.439114391,0.062730627,0.188191882,0.125461255,0.040590406,0.143911439,0.243559719,0.117096019,0.092209138,0.240888889,0.977787843,Fidel Castro
Castro,Fidel,40,19128,1989,2,0.385826772,0.183727034,0.11493583,0.614173228,0.818897638,0.401574803,0.047244094,0.244094488,0.102362205,0.039370079,0.165354331,0.545706371,0.3388735,0.142566432,0.260245902,0.96289767,Fidel Castro
Castro,Fidel,40,8426,1989,3,0,-0.037037037,0.090740741,1,0.722222222,0.333333333,0,0.166666667,0.25,0.055555556,0.194444444,-0.178571429,-0.217261905,0.126690051,0.138461538,0.982458301,Fidel Castro
Castro,Fidel,40,5126,1989,4,0.428571429,0.119047619,0.216326531,0.571428571,0.642857143,0.535714286,0.035714286,0.142857143,0.071428571,0.035714286,0.178571429,0.494736842,0.252631579,0.181207756,0.227642276,0.958749454,Fidel Castro
Castro,Fidel,40,26162,1989,5,0.705882353,0.349019608,0.25550173,0.294117647,0.576470588,0.564705882,0.070588235,0.217647059,0.052941176,0.023529412,0.070588235,0.658402204,0.40312213,0.183115907,0.318949343,0.941595302,Fidel Castro
Castro,Fidel,40,11791,1989,6,0.541284404,0.250764526,0.219257638,0.458715596,0.532110092,0.541284404,0.036697248,0.19266055,0.091743119,0.064220183,0.073394495,0.450980392,0.264052288,0.149139562,0.299450549,0.955340076,Fidel Castro
Castro,Fidel,40,49464,1989,7,0.4082397,0.172284644,0.140074906,0.5917603,0.666666667,0.456928839,0.059925094,0.187265918,0.116104869,0.033707865,0.146067416,0.263157895,0.124462099,0.096164387,0.209576138,0.979846239,Fidel Castro
Castro,Fidel,40,15859,1989,9,0.585365854,0.353658537,0.163355146,0.414634146,0.658536585,0.451219512,0.06097561,0.280487805,0.109756098,0.048780488,0.048780488,0.56,0.356,0.1548928,0.246987952,0.961743345,Fidel Castro
Castro,Fidel,40,21171,1990,1,0.516666667,0.297222222,0.113333333,0.483333333,0.683333333,0.408333333,0.1,0.25,0.108333333,0.041666667,0.091666667,0.263157895,0.129824561,0.088265928,0.24,0.978816177,Fidel Castro
Castro,Fidel,40,15214,1990,10,0.529411765,0.270588235,0.214394464,0.470588235,0.635294118,0.517647059,0.011764706,0.235294118,0.117647059,0.035294118,0.082352941,0.412280702,0.277777778,0.115835642,0.271565495,0.968543037,Fidel Castro
Castro,Fidel,40,37704,1990,12,0.381443299,0.203894616,0.112537641,0.618556701,0.556701031,0.422680412,0.079037801,0.189003436,0.171821306,0.048109966,0.089347079,0.243722304,0.109798129,0.095880907,0.300619835,0.971176298,Fidel Castro
Castro,Fidel,40,27359,1990,2,0.411764706,0.176470588,0.139763791,0.588235294,0.534759358,0.470588235,0.069518717,0.165775401,0.112299465,0.080213904,0.101604278,0.108208955,0.002487562,0.083217309,0.258644537,0.978476298,Fidel Castro
Castro,Fidel,40,21883,1990,3,0.530054645,0.255009107,0.210033145,0.469945355,0.448087432,0.535519126,0.06557377,0.163934426,0.136612022,0.038251366,0.06010929,0.118110236,-0.022965879,0.098484097,0.264833575,0.973918105,Fidel Castro
Castro,Fidel,40,11760,1990,4,0.372093023,0.162790698,0.212439156,0.627906977,0.488372093,0.523255814,0,0.162790698,0.186046512,0.046511628,0.081395349,0.327659574,0.082269504,0.165291082,0.267912773,0.955716408,Fidel Castro
Castro,Fidel,40,6126,1990,5,0.574468085,0.304964539,0.219918515,0.425531915,0.510638298,0.531914894,0.042553191,0.212765957,0.127659574,0.042553191,0.042553191,0.419354839,0.225806452,0.143947277,0.335714286,0.951674843,Fidel Castro
Castro,Fidel,40,26552,1990,7,0.551724138,0.30651341,0.129211256,0.448275862,0.551724138,0.442528736,0.114942529,0.218390805,0.097701149,0.068965517,0.057471264,0.324955117,0.181328546,0.092081522,0.238030096,0.978081827,Fidel Castro
Castro,Fidel,40,4293,1990,8,0.333333333,0.2,0.178666667,0.666666667,0.266666667,0.466666667,0.066666667,0.133333333,0.266666667,0.066666667,0,0.177777778,0.051851852,0.064592593,0.142857143,0.990772487,Fidel Castro
Castro,Fidel,40,17276,1990,9,0.391891892,0.259009009,0.09211103,0.608108108,0.72972973,0.351351351,0.081081081,0.263513514,0.182432432,0.02027027,0.101351351,0.19858156,0.09929078,0.072672401,0.344186047,0.974987174,Fidel Castro
Castro,Fidel,40,12685,1991,1,0.632653061,0.370748299,0.203082049,0.367346939,0.653061224,0.489795918,0.040816327,0.285714286,0.091836735,0.051020408,0.040816327,0.355932203,0.193502825,0.11538351,0.293413174,0.966144958,Fidel Castro
Castro,Fidel,40,12701,1991,2,0.176470588,0.066666667,0.04033218,0.823529412,0.894117647,0.270588235,0.082352941,0.235294118,0.094117647,0.105882353,0.211764706,0.554545455,0.327272727,0.151520661,0.278688525,0.95777293,Fidel Castro
Castro,Fidel,40,25350,1991,3,0.510416667,0.255208333,0.134830729,0.489583333,0.666666667,0.447916667,0.088541667,0.21875,0.088541667,0.041666667,0.114583333,0.297087379,0.119093851,0.109278537,0.271570014,0.970323226,Fidel Castro
Castro,Fidel,40,24369,1991,4,0.465240642,0.213903743,0.142028654,0.534759358,0.449197861,0.475935829,0.106951872,0.14973262,0.112299465,0.080213904,0.07486631,0.179265659,0.035277178,0.081553769,0.287692308,0.976537608,Fidel Castro
Castro,Fidel,40,8443,1992,10,0.166666667,0.094444444,0.096666667,0.833333333,0.633333333,0.366666667,0.016666667,0.2,0.233333333,0.066666667,0.116666667,0.068493151,-0.02283105,0.087108275,0.291262136,0.974628658,Fidel Castro
Castro,Fidel,40,21613,1992,11,0.442622951,0.245901639,0.124912658,0.557377049,0.704918033,0.418032787,0.06557377,0.237704918,0.147540984,0.016393443,0.114754098,0.089430894,-0.013550136,0.107158437,0.198697068,0.978707933,Fidel Castro
Castro,Fidel,40,24751,1992,12,0.5625,0.23125,0.2730625,0.4375,0.6125,0.58125,0.00625,0.19375,0.06875,0.0375,0.1125,0.363420428,0.195566112,0.131040786,0.275387263,0.963913036,Fidel Castro
Castro,Fidel,40,36564,1992,2,0.382113821,0.138211382,0.217291295,0.617886179,0.504065041,0.536585366,0.016260163,0.138211382,0.162601626,0.032520325,0.113821138,0.207361963,0.084253579,0.104362528,0.231856739,0.975802845,Fidel Castro
Castro,Fidel,40,11102,1992,3,0.607843137,0.385620915,0.140023068,0.392156863,0.705882353,0.411764706,0.098039216,0.294117647,0.117647059,0.019607843,0.058823529,0.418367347,0.285714286,0.111307788,0.206477733,0.97701742,Fidel Castro
Castro,Fidel,40,26256,1992,4,0.484848485,0.2996633,0.114661769,0.515151515,0.777777778,0.383838384,0.065656566,0.292929293,0.116161616,0.045454545,0.095959596,0.315789474,0.211152882,0.082751993,0.271232877,0.977554939,Fidel Castro
